f_score,recall,accuracy,model,precision,mets,prompt,img,shots,ent_met_person0_promptTrue,acc_met_person0_promptTrue,f_scoreperson0_promptTrue,ent_met_person1_promptTrue,acc_met_person1_promptTrue,f_scoreperson1_promptTrue,ent_met_person2_promptTrue,acc_met_person2_promptTrue,f_scoreperson2_promptTrue,ent_met_person3_promptTrue,acc_met_person3_promptTrue,f_scoreperson3_promptTrue,ent_met_person4_promptTrue,acc_met_person4_promptTrue,f_scoreperson4_promptTrue,ent_met_person0_promptFalse,acc_met_person0_promptFalse,f_scoreperson0_promptFalse,ent_met_person1_promptFalse,acc_met_person1_promptFalse,f_scoreperson1_promptFalse,ent_met_person2_promptFalse,acc_met_person2_promptFalse,f_scoreperson2_promptFalse,ent_met_person3_promptFalse,acc_met_person3_promptFalse,f_scoreperson3_promptFalse,ent_met_person4_promptFalse,acc_met_person4_promptFalse,f_scoreperson4_promptFalse,ent_met_misceallonous0_promptTrue,acc_met_misceallonous0_promptTrue,f_scoremisceallonous0_promptTrue,ent_met_misceallonous1_promptTrue,acc_met_misceallonous1_promptTrue,f_scoremisceallonous1_promptTrue,ent_met_misceallonous2_promptTrue,acc_met_misceallonous2_promptTrue,f_scoremisceallonous2_promptTrue,ent_met_misceallonous3_promptTrue,acc_met_misceallonous3_promptTrue,f_scoremisceallonous3_promptTrue,ent_met_misceallonous4_promptTrue,acc_met_misceallonous4_promptTrue,f_scoremisceallonous4_promptTrue,ent_met_misceallonous0_promptFalse,acc_met_misceallonous0_promptFalse,f_scoremisceallonous0_promptFalse,ent_met_misceallonous1_promptFalse,acc_met_misceallonous1_promptFalse,f_scoremisceallonous1_promptFalse,ent_met_misceallonous2_promptFalse,acc_met_misceallonous2_promptFalse,f_scoremisceallonous2_promptFalse,ent_met_misceallonous3_promptFalse,acc_met_misceallonous3_promptFalse,f_scoremisceallonous3_promptFalse,ent_met_misceallonous4_promptFalse,acc_met_misceallonous4_promptFalse,f_scoremisceallonous4_promptFalse,ent_met_organization0_promptTrue,acc_met_organization0_promptTrue,f_scoreorganization0_promptTrue,ent_met_organization1_promptTrue,acc_met_organization1_promptTrue,f_scoreorganization1_promptTrue,ent_met_organization2_promptTrue,acc_met_organization2_promptTrue,f_scoreorganization2_promptTrue,ent_met_organization3_promptTrue,acc_met_organization3_promptTrue,f_scoreorganization3_promptTrue,ent_met_organization4_promptTrue,acc_met_organization4_promptTrue,f_scoreorganization4_promptTrue,ent_met_organization0_promptFalse,acc_met_organization0_promptFalse,f_scoreorganization0_promptFalse,ent_met_organization1_promptFalse,acc_met_organization1_promptFalse,f_scoreorganization1_promptFalse,ent_met_organization2_promptFalse,acc_met_organization2_promptFalse,f_scoreorganization2_promptFalse,ent_met_organization3_promptFalse,acc_met_organization3_promptFalse,f_scoreorganization3_promptFalse,ent_met_organization4_promptFalse,acc_met_organization4_promptFalse,f_scoreorganization4_promptFalse,ent_met_location0_promptTrue,acc_met_location0_promptTrue,f_scorelocation0_promptTrue,ent_met_location1_promptTrue,acc_met_location1_promptTrue,f_scorelocation1_promptTrue,ent_met_location2_promptTrue,acc_met_location2_promptTrue,f_scorelocation2_promptTrue,ent_met_location3_promptTrue,acc_met_location3_promptTrue,f_scorelocation3_promptTrue,ent_met_location4_promptTrue,acc_met_location4_promptTrue,f_scorelocation4_promptTrue,ent_met_location0_promptFalse,acc_met_location0_promptFalse,f_scorelocation0_promptFalse,ent_met_location1_promptFalse,acc_met_location1_promptFalse,f_scorelocation1_promptFalse,ent_met_location2_promptFalse,acc_met_location2_promptFalse,f_scorelocation2_promptFalse,ent_met_location3_promptFalse,acc_met_location3_promptFalse,f_scorelocation3_promptFalse,ent_met_location4_promptFalse,acc_met_location4_promptFalse,f_scorelocation4_promptFalse,ent_met_none0_promptTrue,acc_met_none0_promptTrue,f_scorenone0_promptTrue,ent_met_none1_promptTrue,acc_met_none1_promptTrue,f_scorenone1_promptTrue,ent_met_none2_promptTrue,acc_met_none2_promptTrue,f_scorenone2_promptTrue,ent_met_none3_promptTrue,acc_met_none3_promptTrue,f_scorenone3_promptTrue,ent_met_none4_promptTrue,acc_met_none4_promptTrue,f_scorenone4_promptTrue,ent_met_none0_promptFalse,acc_met_none0_promptFalse,f_scorenone0_promptFalse,ent_met_none1_promptFalse,acc_met_none1_promptFalse,f_scorenone1_promptFalse,ent_met_none2_promptFalse,acc_met_none2_promptFalse,f_scorenone2_promptFalse,ent_met_none3_promptFalse,acc_met_none3_promptFalse,f_scorenone3_promptFalse,ent_met_none4_promptFalse,acc_met_none4_promptFalse,f_scorenone4_promptFalse
0.1353135313531353,0.09050772626931568,0.5102803738317757,mplug-owl-llama-7b-ft,0.2679738562091503,41-412-505-112,0_prompt,True,1,249,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588,505,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3442622950819672,0.28442437923250563,0.5514018691588785,mplug-owl-llama-7b-ft,0.4359861591695502,126-317-464-163,0_prompt,True,0,249,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.029304029304029304,0.015625,0.537117903930131,mplug-owl-llama-7b-ft,0.23529411764705882,8-504-607-26,2_prompt,False,5,,,,,,,,,,,,,,,,,,,,,,275,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628,607,,,,,,,
0.5548098434004475,0.5040650406504065,0.6524017467248908,mplug-owl-llama-7b-ft,0.6169154228855721,248-244-499-154,2_prompt,False,4,,,,,,,,,,,,,,,,,,,,,,275,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628,499,,,,,,,
0.0076335877862595426,0.0038910505836575876,0.5458515283842795,mplug-owl-llama-7b-ft,0.2,2-512-623-8,2_prompt,False,3,,,,,,,,,,,,,,,,,,,,,,275,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628,623,,,,,,,
0.0677361853832442,0.03725490196078431,0.5432314410480349,mplug-owl-llama-7b-ft,0.37254901960784315,19-491-603-32,2_prompt,False,2,,,,,,,,,,,,,,,,,,,,,,275,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628,603,,,,,,,
0.5469904963041183,0.5362318840579711,0.6253275109170305,mplug-owl-llama-7b-ft,0.5581896551724138,259-224-457-205,2_prompt,False,1,,,,,,,,,,,,,,,,,,,,,,275,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628,457,,,,,,,
0.11602209944751381,0.09395973154362416,0.4410480349344978,mplug-owl-llama-7b-ft,0.15162454873646208,42-405-463-235,2_prompt,False,0,,,,,,,,,,,,,,,,,,,,,,275,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628,463,,,,,,,
0.027777777777777776,0.014644351464435146,0.5420560747663551,mplug-owl-llama-7b-ft,0.2692307692307692,7-471-573-19,2_prompt,True,5,,,,,,,249,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588,573,,,,,,,,,,,,,,,,,,,,,,
0.2198581560283688,0.13135593220338984,0.5887850467289719,mplug-owl-llama-7b-ft,0.6739130434782609,62-410-568-30,2_prompt,True,4,,,,,,,249,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588,568,,,,,,,,,,,,,,,,,,,,,,
0.050880626223091974,0.02736842105263158,0.5467289719626168,mplug-owl-llama-7b-ft,0.3611111111111111,13-462-572-23,2_prompt,True,3,,,,,,,249,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588,572,,,,,,,,,,,,,,,,,,,,,,
0.050420168067226885,0.043478260869565216,0.3663551401869159,mplug-owl-llama-7b-ft,0.06,18-396-374-282,2_prompt,True,2,,,,,,,249,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588,374,,,,,,,,,,,,,,,,,,,,,,
0.6030150753768844,0.6607929515418502,0.6308411214953271,mplug-owl-llama-7b-ft,0.5545286506469501,300-154-375-241,2_prompt,True,1,,,,,,,249,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588,375,,,,,,,,,,,,,,,,,,,,,,
0.26525198938992045,0.24213075060532688,0.4822429906542056,mplug-owl-llama-7b-ft,0.2932551319648094,100-313-416-241,2_prompt,True,0,,,,,,,249,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588,416,,,,,,,,,,,,,,,,,,,,,,
0.2753623188405797,0.20787746170678337,0.5327102803738317,mplug-owl-llama-7b-ft,0.40772532188841204,95-362-475-138,3_prompt,True,0,,,,,,,,,,249,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588,475,,,,,,,,,,,,,,,,,,,
0.39115250291036086,0.3605150214592275,0.5432314410480349,mplug-owl-llama-7b-ft,0.42748091603053434,168-298-454-225,1_prompt,False,5,,,,,,,,,,,,,,,,,,,275,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628,454,,,,,,,,,,
0.013986013986013984,0.008064516129032258,0.5074235807860262,mplug-owl-llama-7b-ft,0.05263157894736842,4-492-577-72,1_prompt,False,4,,,,,,,,,,,,,,,,,,,275,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628,577,,,,,,,,,,
0.22056631892697465,0.1494949494949495,0.5432314410480349,mplug-owl-llama-7b-ft,0.42045454545454547,74-421-548-102,1_prompt,False,3,,,,,,,,,,,,,,,,,,,275,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628,548,,,,,,,,,,
0.384887839433294,0.34243697478991597,0.5449781659388646,mplug-owl-llama-7b-ft,0.4393530997304582,163-313-461-208,1_prompt,False,2,,,,,,,,,,,,,,,,,,,275,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628,461,,,,,,,,,,
0.1748148148148148,0.12215320910973085,0.5135371179039301,mplug-owl-llama-7b-ft,0.3072916666666667,59-424-529-133,1_prompt,False,1,,,,,,,,,,,,,,,,,,,275,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628,529,,,,,,,,,,
0.03240058910162003,0.02391304347826087,0.4262008733624454,mplug-owl-llama-7b-ft,0.0502283105022831,11-449-477-208,1_prompt,False,0,,,,,,,,,,,,,,,,,,,275,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628,477,,,,,,,,,,
0.04322200392927309,0.02301255230125523,0.5448598130841121,mplug-owl-llama-7b-ft,0.3548387096774194,11-467-572-20,1_prompt,True,5,,,,249,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588,572,,,,,,,,,,,,,,,,,,,,,,,,,
0.06427221172022683,0.036170212765957444,0.5373831775700935,mplug-owl-llama-7b-ft,0.288135593220339,17-453-558-42,1_prompt,True,4,,,,249,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588,558,,,,,,,,,,,,,,,,,,,,,,,,,
0.10896309314586997,0.06783369803063458,0.5261682242990654,mplug-owl-llama-7b-ft,0.2767857142857143,31-426-532-81,1_prompt,True,3,,,,249,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588,532,,,,,,,,,,,,,,,,,,,,,,,,,
0.2089093701996928,0.14945054945054945,0.5186915887850467,mplug-owl-llama-7b-ft,0.3469387755102041,68-387-487-128,1_prompt,True,2,,,,249,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588,487,,,,,,,,,,,,,,,,,,,,,,,,,
0.035242290748898675,0.02810304449648712,0.385981308411215,mplug-owl-llama-7b-ft,0.047244094488188976,12-415-401-242,1_prompt,True,1,,,,249,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588,401,,,,,,,,,,,,,,,,,,,,,,,,,
0.22657342657342655,0.19518072289156627,0.48317757009345796,mplug-owl-llama-7b-ft,0.27,81-334-436-219,1_prompt,True,0,,,,249,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588,436,,,,,,,,,,,,,,,,,,,,,,,,,
