,False_0,False_1,False_2,False_3,False_4,False_5,False_6,False_7,False_8,prompt
blip2-flan-t5-xl,0.5311871227364185,0.5549348230912478,0.5644859813084112,0.5601503759398497,0.5824175824175823,0.5757009345794392,0.5804066543438078,0.5683060109289617,0.5878136200716846,5
bert-large-uncased-whole-word-masking-squad2,0.02163833075734158,NA,NA,NA,NA,NA,NA,NA,NA,1
bert-large-uncased-whole-word-masking-squad2,0.09922480620155039,NA,NA,NA,NA,NA,NA,NA,NA,2
bert-large-uncased-whole-word-masking-squad2,0.027700831024930747,NA,NA,NA,NA,NA,NA,NA,NA,3
bert-large-uncased-whole-word-masking-squad2,0.08774193548387098,NA,NA,NA,NA,NA,NA,NA,NA,4
bert-large-uncased-whole-word-masking-squad2,0.16494845360824745,NA,NA,NA,NA,NA,NA,NA,NA,5
mplug-owl-llama-7b-ft,0.26666666666666666,0.17198067632850242,0.19767441860465118,0.2090909090909091,0.14408060453400504,0.14810978767477992,0.1343697945585786,0.13981042654028436,0.14352159468438538,1
mplug-owl-llama-7b-ft,0.3878205128205128,0.15619967793880835,0.24197983501374887,0.19594594594594597,0.18506998444790046,0.1962692619626926,0.1792911744266852,0.18154538634658665,0.16788916055419723,2
mplug-owl-llama-7b-ft,0.3737226277372263,0.18844022169437846,0.21428571428571427,0.19512195121951217,0.15925394548063126,0.17854346123727485,0.15670650730411687,0.1560904449307075,0.1573398215733982,3
mplug-owl-llama-7b-ft,0.38895558223289317,0.19534883720930235,0.22787028921998248,0.20627062706270624,0.17969320672023373,0.17801857585139322,0.16604338070306657,0.17142857142857143,0.15276695245518318,4
mplug-owl-llama-7b-ft,0.44841815680880337,0.25074626865671645,0.299902629016553,0.2959641255605381,0.2439759036144578,0.2625418060200669,0.2293577981651376,0.24025974025974023,0.2065040650406504,5
flan-t5-xl,0.5057096247960848,0.47574334898278564,0.500763358778626,0.456973293768546,0.46438746438746437,0.4554455445544554,0.47428571428571425,0.46861924686192474,0.4583901773533425,1
flan-t5-xl,0.5568181818181818,0.5506692160611855,0.5688405797101449,0.5318761384335156,0.5377855887521968,0.5298245614035088,0.5563636363636364,0.5390070921985816,0.5698924731182796,2
flan-t5-xl,0.5719360568383659,0.5755395683453237,0.5795053003533569,0.5557522123893806,0.5257903494176374,0.5551724137931034,0.5629370629370629,0.5472972972972973,0.5534804753820034,3
flan-t5-xl,0.5855513307984791,0.5698324022346368,0.575091575091575,0.5693160813308686,0.5549738219895288,0.5781818181818182,0.5858951175406871,0.5673758865248227,0.575,4
flan-t5-xl,0.5623762376237624,0.5457943925233645,0.5630712979890311,0.5571955719557196,0.5724770642201835,0.575139146567718,0.5756457564575646,0.5652173913043478,0.5744680851063829,5
llama-7b-hf,0.13368983957219252,0.11727912431587177,0.14499605988967693,0.13548387096774192,0.12615384615384614,0.13477924089852827,0.12732919254658384,0.12962962962962965,0.12710566615620214,1
llama-7b-hf,0.22388059701492538,0.1419068736141907,0.18640350877192982,0.17972350230414746,0.14174589455488332,0.1551561021759697,0.1586452762923351,0.157439446366782,0.14423076923076925,2
llama-7b-hf,0.18443113772455091,0.13546566321730952,0.16061185468451242,0.16427104722792607,0.13234077750206782,0.14485165794066318,0.14115646258503403,0.14107883817427386,0.12964426877470356,3
llama-7b-hf,0.26135105204872644,0.14801762114537445,0.16607773851590107,0.15828677839851024,0.1319717203456402,0.1406628940986257,0.13481363996827914,0.14001591089896578,0.13364413364413363,4
llama-7b-hf,0.30460448642266824,0.17996289424860853,0.20696142991533395,0.20416253716551042,0.16773162939297126,0.18351741716227699,0.17007358953393295,0.17252396166134187,0.16431924882629106,5
opt-6.7b,0.006289308176100629,0.1261564339781329,0.12399355877616747,0.14014839241549878,0.12779060816012316,0.12449474535165723,0.11884284597341674,0.12626656274356976,0.10636704119850188,1
opt-6.7b,0.024615384615384612,0.17871222076215504,0.1706244503078276,0.17075386012715713,0.16387665198237886,0.1918047079337402,0.14273430782459157,0.16766467065868265,0.1068825910931174,2
opt-6.7b,0.018750000000000003,0.14050493962678376,0.13311688311688313,0.1427371956339211,0.14412955465587043,0.16150234741784036,0.13202933985330073,0.14963797264682221,0.0969597370583402,3
opt-6.7b,0.006289308176100629,0.13390557939914163,0.1359683794466403,0.14100486223662886,0.14330218068535827,0.14478918058870324,0.12302839116719243,0.15335968379446638,0.10252486610558531,4
opt-6.7b,0.006289308176100629,0.19217877094972066,0.1651821862348178,0.15849673202614378,0.1630695443645084,0.1743912018853103,0.1529968454258675,0.18441971383147854,0.12791572610985705,5
flamingo,0.04176706827309237,0.10404624277456646,0.13302034428794993,0.1360323886639676,0.12500000000000003,NA,NA,NA,NA,1
flamingo,0.1602787456445993,0.10966810966810968,0.13027744270205066,0.14321608040201006,0.07912457912457911,NA,NA,NA,NA,2
flamingo,0.12108108108108105,0.07343941248470012,0.13611416026344678,0.15367727771679474,0.11342785654712259,NA,NA,NA,NA,3
flamingo,0.12237762237762237,0.12812812812812813,0.16490891658676893,0.1659919028340081,0.12479740680713129,NA,NA,NA,NA,4
flamingo,0.16872037914691942,0.16146393972012918,0.19327731092436976,0.19630484988452654,0.13181448331977216,NA,NA,NA,NA,5
flan-t5-xxl,0.3890641430073607,0.37420718816067655,0.42093784078516905,0.4158415841584159,0.40997830802603036,0.42450765864332607,0.4232008592910848,0.4274973147153598,0.4234042553191489,1
flan-t5-xxl,0.5098554533508541,0.5038363171355499,0.5347313237221494,0.5216251638269986,0.5209424083769634,0.515625,0.5012658227848102,0.5044585987261146,0.49939686369119424,2
flan-t5-xxl,0.47863247863247865,0.5068664169787765,0.5214105793450882,0.5347043701799487,0.5067985166872682,0.5087281795511222,0.5126964933494559,0.5121359223300971,0.4814814814814815,3
flan-t5-xxl,0.5012406947890818,0.5156445556946182,0.5357142857142858,0.5341935483870968,0.5336721728081322,0.5307692307692309,0.5318066157760815,0.5245901639344263,0.5042839657282742,4
flan-t5-xxl,0.5167095115681234,0.5024509803921569,0.5492227979274612,0.5283505154639175,0.5387547649301143,0.5331632653061225,0.5358490566037737,0.5256570713391738,0.5103280680437424,5
blip2-opt-2.7b,0,0.017278617710583154,0.005025125628140704,0,0.013913043478260868,0.06355140186915888,0.0063999999999999994,0.0436817472698908,0,1
blip2-opt-2.7b,0,0.023391812865497078,0.004395604395604396,0.01081081081081081,0.007246376811594202,0.012987012987012988,0,0.0024096385542168677,0.00205761316872428,2
blip2-opt-2.7b,0,0.008113590263691683,0.012526096033402922,0.010869565217391302,0.007736943907156673,0.0044543429844098,0,0,0,3
blip2-opt-2.7b,0,0.01965601965601966,0.013729977116704803,0.014354066985645935,0.007633587786259542,0.01284796573875803,0.00796812749003984,0.028169014084507043,0.0058997050147492625,4
blip2-opt-2.7b,0.011834319526627217,0.05689277899343546,0.022321428571428572,0.0047732696897374695,0.021314387211367674,0.015841584158415842,0.015306122448979591,0.005689900426742532,0.012605042016806723,5
longformer-base-4096-finetuned-squadv2,0,NA,NA,NA,NA,NA,NA,NA,NA,1
longformer-base-4096-finetuned-squadv2,0,NA,NA,NA,NA,NA,NA,NA,NA,2
longformer-base-4096-finetuned-squadv2,0,NA,NA,NA,NA,NA,NA,NA,NA,3
longformer-base-4096-finetuned-squadv2,0,NA,NA,NA,NA,NA,NA,NA,NA,4
longformer-base-4096-finetuned-squadv2,0.005037783375314861,NA,NA,NA,NA,NA,NA,NA,NA,5
blip2-opt-6.7b,0.006269592476489028,0.11857707509881424,0.0870712401055409,0.1431297709923664,0.11717974180734857,0.14338919925512106,0.10638297872340426,0.12013536379018615,0.07345225603357818,1
blip2-opt-6.7b,0.03287671232876713,0.20752269779507132,0.12386706948640484,0.22137404580152675,0.12303290414878397,0.18472063854047896,0.13714285714285715,0.13814432989690723,0.08695652173913042,2
blip2-opt-6.7b,0.012461059190031154,0.1407942238267148,0.07836990595611286,0.13333333333333333,0.10451977401129943,0.15714285714285714,0.11054247697031729,0.0928652321630804,0.03631647211413748,3
blip2-opt-6.7b,0.06024096385542168,0.1305182341650672,0.09316770186335403,0.1652892561983471,0.15431472081218275,0.18783542039355994,0.1373182552504039,0.15051903114186854,0.07700534759358289,4
blip2-opt-6.7b,0.1277777777777778,0.12944162436548226,0.1235632183908046,0.2253218884120172,0.20064724919093851,0.2176360225140713,0.1838893409275834,0.1836228287841191,0.17275747508305647,5
fromage,0.03269754768392371,0.11237928007023706,0.1221498371335505,0.1245196003074558,0.13033359193173003,0.12723041117145073,0.11510791366906474,0.12568735271013354,0.1147798742138365,1
fromage,0.06286836935166994,0.14173228346456693,0.14995483288166217,0.13479623824451412,0.1699761715647339,0.16126350789692437,0.1641285956006768,0.16693944353518825,0.1475541299117883,2
fromage,0.04456824512534818,0.12132701421800947,0.140597539543058,0.12693498452012383,0.1378230227094753,0.1377633711507293,0.13039934800326,0.14724919093851133,0.12334113973458234,3
fromage,0.06970509383378017,0.1663551401869159,0.16561656165616562,0.16771159874608152,0.18808777429467088,0.17411764705882354,0.16548463356973997,0.17683881064162754,0.14446952595936793,4
fromage,0.24839400428265523,0.16815742397137745,0.16828478964401294,0.17054263565891473,0.196594427244582,0.17743190661478597,0.18964143426294822,0.2058130400628437,0.18012422360248448,5
