,False_0,False_1,False_2,False_3,False_4,False_5,False_6,False_7,False_8,prompt
blip2-flan-t5-xl,0.3530927835051546,0.41920374707259955,0.48299319727891166,0.4954954954954955,0.5318918918918919,0.5177993527508091,0.5063829787234043,0.4983240223463688,0.4989939637826962,5
bert-large-uncased-whole-word-masking-squad2,0.05914567360350493,NA,NA,NA,NA,NA,NA,NA,NA,1
bert-large-uncased-whole-word-masking-squad2,0.08574091332712024,NA,NA,NA,NA,NA,NA,NA,NA,2
bert-large-uncased-whole-word-masking-squad2,0.07692307692307693,NA,NA,NA,NA,NA,NA,NA,NA,3
bert-large-uncased-whole-word-masking-squad2,0.08437200383509108,NA,NA,NA,NA,NA,NA,NA,NA,4
bert-large-uncased-whole-word-masking-squad2,0.1091581868640148,NA,NA,NA,NA,NA,NA,NA,NA,5
mplug-owl-llama-7b-ft,0.28936742934051146,0.30667920978363117,0.31414141414141417,0.32,0.3034030340303403,0.2981818181818182,0.29788928713659896,0.2925696594427245,0.3023161316537993,1
mplug-owl-llama-7b-ft,0.2735849056603774,0.2973273942093541,0.345855694692904,0.3185840707964602,0.30802792321116934,0.2989778534923339,0.3023758099352052,0.3028199566160521,0.3176691729323308,2
mplug-owl-llama-7b-ft,0.21884057971014495,0.2878965922444183,0.3337363966142684,0.30865859129654555,0.3024054982817869,0.28267103646046704,0.2770885028949545,0.2942664418212479,0.31908045977011495,3
mplug-owl-llama-7b-ft,0.2751911049339819,0.3153770812928502,0.32644409114997347,0.3405299313052012,0.33286972647195184,0.3180428134556575,0.3343877089923181,0.3294010889292196,0.3492537313432836,4
mplug-owl-llama-7b-ft,0.2878120411160059,0.30514096185737977,0.33764705882352947,0.34565434565434566,0.3487031700288184,0.33133916244822825,0.34518729255571357,0.3551587301587302,0.3523206751054852,5
flan-t5-xl,0.530426884650318,0.5033751205400192,0.5505836575875487,0.5082125603864734,0.5265116279069767,0.5150375939849624,0.4967801287948482,0.5138490926456544,0.4845814977973568,1
flan-t5-xl,0.4790011350737798,0.49438202247191015,0.5276211950394589,0.528555431131019,0.5633802816901409,0.555793991416309,0.5386266094420601,0.5422993492407809,0.484171322160149,2
flan-t5-xl,0.5279503105590062,0.508298755186722,0.5283422459893048,0.5247629083245522,0.5564516129032258,0.5384615384615384,0.5295829291949563,0.5400593471810089,0.4738197424892704,3
flan-t5-xl,0.5500982318271119,0.5089463220675944,0.5297741273100616,0.5238578680203047,0.5523996082272282,0.5251727541954591,0.5111758989310009,0.5150300601202404,0.48876909254267736,4
flan-t5-xl,0.46899661781285223,0.4147157190635451,0.5152838427947598,0.4983818770226537,0.5409326424870468,0.515400410677618,0.5179856115107914,0.509052183173589,0.48854961832061067,5
llama-7b-hf,0.24900662251655625,0.30656219392752204,0.3138146674246731,0.31467181467181465,0.31029619181946405,0.2954971857410882,0.29285014691478944,0.3165608207132389,0.32055749128919864,1
llama-7b-hf,0.1611154144074361,0.3150525087514586,0.32542819499341236,0.31085604973696795,0.3027480204937122,0.29302325581395344,0.28418491484184916,0.30966469428007887,0.3211903540277065,2
llama-7b-hf,0.16262482168330955,0.29132947976878615,0.30709173715029275,0.2931785195936139,0.28638497652582157,0.28338614757808966,0.27109004739336495,0.3091175036567528,0.30284552845528456,3
llama-7b-hf,0.26244952893674295,0.3197831978319783,0.3461773700305811,0.35569755058572955,0.34530095036958824,0.3336643495531281,0.3277661795407098,0.351636747624076,0.3453159041394335,4
llama-7b-hf,0.25035360678925034,0.3176936122102883,0.3398119122257054,0.3480152256661229,0.34699308142629054,0.32854209445585214,0.3228890069038768,0.3432916892992939,0.3480176211453745,5
opt-6.7b,0,0.17180094786729858,0.20689655172413796,0.211051930758988,0.2490272373540856,0.1947565543071161,0.2228116710875331,0.23462566844919783,0.22477064220183485,1
opt-6.7b,0,0.1830508474576271,0.2287323943661972,0.20890099909173476,0.24390243902439027,0.19944598337950137,0.22231722958529285,0.21975662133142448,0.21120228326792717,2
opt-6.7b,0,0.11983805668016195,0.172103487064117,0.20952380952380953,0.21969696969696967,0.21201413427561838,0.21172353455818024,0.2296793437733035,0.2017614091273018,3
opt-6.7b,0.003289473684210526,0.2057142857142857,0.19271332694151488,0.20247632920611797,0.22822002049880424,0.20510037981551815,0.24215577703949798,0.25387205387205386,0.24863685932388221,4
opt-6.7b,0.0033003300330033004,0.2455621301775148,0.25282167042889386,0.2169413568417018,0.22831050228310507,0.22042139384116693,0.2444761225944405,0.25455729166666663,0.2565289256198347,5
flan-t5-xxl,0.4086642599277978,0.3471918307804522,0.4,0.3844427823485415,0.41710427606901723,0.4239766081871345,0.45003594536304814,0.48285922684172133,0.4187366926898509,1
flan-t5-xxl,0.5157894736842105,0.5555555555555556,0.5573770491803278,0.5584415584415583,0.5587703435804703,0.5389326334208225,0.5381944444444444,0.5360474978795589,0.4612005856515373,2
flan-t5-xxl,0.47460197119029573,0.5214007782101168,0.5151033386327504,0.515415019762846,0.5198728139904609,0.49512378094523624,0.4966740576496674,0.49408284023668636,0.46897546897546905,3
flan-t5-xxl,0.4471428571428572,0.5003885003885002,0.5007727975270478,0.5081839438815277,0.5101088646967341,0.5064247921390779,0.4848484848484848,0.4937176644493718,0.4931297709923664,4
flan-t5-xxl,0.4558938329430133,0.4761133603238866,0.508557457212714,0.5312767780634104,0.5397379912663756,0.5192465192465192,0.5035742652899127,0.508313539192399,0.48130841121495327,5
blip2-opt-2.7b,0.03125,0.21019108280254778,0.08871989860583017,0.17086527929901424,0.21754385964912282,0.3074611917876815,0.28028503562945367,0.25932721712538226,0.28808158062460165,1
blip2-opt-2.7b,0.011611030478955007,0.20630861040068202,0.08091286307053942,0.10173410404624278,0.23923444976076555,0.2745098039215686,0.27397260273972607,0.27283372365339575,0.2895104895104896,2
blip2-opt-2.7b,0.009493670886075948,0.17699115044247787,0.07003089598352215,0.1492204899777283,0.23657718120805368,0.2929606625258799,0.2655826558265582,0.254994124559342,0.29026098026734565,3
blip2-opt-2.7b,0.009615384615384616,0.20695807314897413,0.09999999999999999,0.15566037735849056,0.2935928629359286,0.3504016064257028,0.2982005141388175,0.3286908077994429,0.3235653235653235,4
blip2-opt-2.7b,0.015625,0.22144725370531826,0.12288135593220337,0.1408450704225352,0.29129129129129133,0.32515053265400645,0.299009900990099,0.3129181677817807,0.30484988452655887,5
longformer-base-4096-finetuned-squadv2,0.015408320493066256,NA,NA,NA,NA,NA,NA,NA,NA,1
longformer-base-4096-finetuned-squadv2,0.009508716323296355,NA,NA,NA,NA,NA,NA,NA,NA,2
longformer-base-4096-finetuned-squadv2,0.012195121951219513,NA,NA,NA,NA,NA,NA,NA,NA,3
longformer-base-4096-finetuned-squadv2,0.010825439783491205,NA,NA,NA,NA,NA,NA,NA,NA,4
longformer-base-4096-finetuned-squadv2,0.012012012012012014,NA,NA,NA,NA,NA,NA,NA,NA,5
blip2-opt-6.7b,0.003284072249589491,0.23517060367454068,0.2165532879818594,0.2359925788497217,0.24331550802139038,0.17476459510357817,0.15927021696252464,0.16959475286952447,0.15962248666393106,1
blip2-opt-6.7b,0,0.26086956521739124,0.23156089193825044,0.2461538461538462,0.2797202797202797,0.20967741935483866,0.18466453674121405,0.2153295556218312,0.15347373517308158,2
blip2-opt-6.7b,0,0.2348936170212766,0.22379826635145783,0.23058542413381122,0.24890061565523308,0.211485870556062,0.20308310991957107,0.17895038715227987,0.16475749451620764,3
blip2-opt-6.7b,0.003311258278145696,0.2621870882740448,0.26199261992619927,0.24223322827555158,0.24384869629085568,0.21252059308072488,0.22107500759186155,0.209133367929424,0.17095238095238094,4
blip2-opt-6.7b,0.006578947368421052,0.2701492537313433,0.2555391432791728,0.2571428571428572,0.27252150294250793,0.20920876173446581,0.23358627515671393,0.19649747699614128,0.16800858829844337,5
fromage,0,0.19572192513368986,0.20094191522762953,0.22715627668659266,0.23911439114391142,0.1696869851729819,0.19142645971914266,0.20767824497257772,0.19212366580787635,1
fromage,0.014201183431952664,0.22134387351778656,0.19823232323232323,0.23065693430656936,0.2550019615535504,0.17514901421366347,0.2000797130330809,0.1778584392014519,0.18007798652959944,2
fromage,0,0.19396274887604367,0.1910828025477707,0.21646341463414634,0.2456982793117247,0.1889763779527559,0.20178799489144314,0.1761658031088083,0.17080994386527668,3
fromage,0.014836795252225518,0.2275784753363229,0.2297872340425532,0.23518850987432677,0.26800296956198966,0.19538017324350337,0.21535960991466885,0.22320117474302498,0.20174741858617953,4
fromage,0.02002503128911139,0.23174411587205793,0.23292383292383295,0.24791940429259746,0.2688131785847997,0.18139750115687178,0.19151943462897528,0.2256699576868829,0.21353601158161417,5
