f_score,recall,accuracy,model,precision,mets,prompt,img,shots,ent_met_person0_promptTrue,acc_met_person0_promptTrue,f_scoreperson0_promptTrue,ent_met_person1_promptTrue,acc_met_person1_promptTrue,f_scoreperson1_promptTrue,ent_met_person2_promptTrue,acc_met_person2_promptTrue,f_scoreperson2_promptTrue,ent_met_person3_promptTrue,acc_met_person3_promptTrue,f_scoreperson3_promptTrue,ent_met_person4_promptTrue,acc_met_person4_promptTrue,f_scoreperson4_promptTrue,ent_met_person0_promptFalse,acc_met_person0_promptFalse,f_scoreperson0_promptFalse,ent_met_person1_promptFalse,acc_met_person1_promptFalse,f_scoreperson1_promptFalse,ent_met_person2_promptFalse,acc_met_person2_promptFalse,f_scoreperson2_promptFalse,ent_met_person3_promptFalse,acc_met_person3_promptFalse,f_scoreperson3_promptFalse,ent_met_person4_promptFalse,acc_met_person4_promptFalse,f_scoreperson4_promptFalse,ent_met_misceallonous0_promptTrue,acc_met_misceallonous0_promptTrue,f_scoremisceallonous0_promptTrue,ent_met_misceallonous1_promptTrue,acc_met_misceallonous1_promptTrue,f_scoremisceallonous1_promptTrue,ent_met_misceallonous2_promptTrue,acc_met_misceallonous2_promptTrue,f_scoremisceallonous2_promptTrue,ent_met_misceallonous3_promptTrue,acc_met_misceallonous3_promptTrue,f_scoremisceallonous3_promptTrue,ent_met_misceallonous4_promptTrue,acc_met_misceallonous4_promptTrue,f_scoremisceallonous4_promptTrue,ent_met_misceallonous0_promptFalse,acc_met_misceallonous0_promptFalse,f_scoremisceallonous0_promptFalse,ent_met_misceallonous1_promptFalse,acc_met_misceallonous1_promptFalse,f_scoremisceallonous1_promptFalse,ent_met_misceallonous2_promptFalse,acc_met_misceallonous2_promptFalse,f_scoremisceallonous2_promptFalse,ent_met_misceallonous3_promptFalse,acc_met_misceallonous3_promptFalse,f_scoremisceallonous3_promptFalse,ent_met_misceallonous4_promptFalse,acc_met_misceallonous4_promptFalse,f_scoremisceallonous4_promptFalse,ent_met_organization0_promptTrue,acc_met_organization0_promptTrue,f_scoreorganization0_promptTrue,ent_met_organization1_promptTrue,acc_met_organization1_promptTrue,f_scoreorganization1_promptTrue,ent_met_organization2_promptTrue,acc_met_organization2_promptTrue,f_scoreorganization2_promptTrue,ent_met_organization3_promptTrue,acc_met_organization3_promptTrue,f_scoreorganization3_promptTrue,ent_met_organization4_promptTrue,acc_met_organization4_promptTrue,f_scoreorganization4_promptTrue,ent_met_organization0_promptFalse,acc_met_organization0_promptFalse,f_scoreorganization0_promptFalse,ent_met_organization1_promptFalse,acc_met_organization1_promptFalse,f_scoreorganization1_promptFalse,ent_met_organization2_promptFalse,acc_met_organization2_promptFalse,f_scoreorganization2_promptFalse,ent_met_organization3_promptFalse,acc_met_organization3_promptFalse,f_scoreorganization3_promptFalse,ent_met_organization4_promptFalse,acc_met_organization4_promptFalse,f_scoreorganization4_promptFalse,ent_met_location0_promptTrue,acc_met_location0_promptTrue,f_scorelocation0_promptTrue,ent_met_location1_promptTrue,acc_met_location1_promptTrue,f_scorelocation1_promptTrue,ent_met_location2_promptTrue,acc_met_location2_promptTrue,f_scorelocation2_promptTrue,ent_met_location3_promptTrue,acc_met_location3_promptTrue,f_scorelocation3_promptTrue,ent_met_location4_promptTrue,acc_met_location4_promptTrue,f_scorelocation4_promptTrue,ent_met_location0_promptFalse,acc_met_location0_promptFalse,f_scorelocation0_promptFalse,ent_met_location1_promptFalse,acc_met_location1_promptFalse,f_scorelocation1_promptFalse,ent_met_location2_promptFalse,acc_met_location2_promptFalse,f_scorelocation2_promptFalse,ent_met_location3_promptFalse,acc_met_location3_promptFalse,f_scorelocation3_promptFalse,ent_met_location4_promptFalse,acc_met_location4_promptFalse,f_scorelocation4_promptFalse,ent_met_none0_promptTrue,acc_met_none0_promptTrue,f_scorenone0_promptTrue,ent_met_none1_promptTrue,acc_met_none1_promptTrue,f_scorenone1_promptTrue,ent_met_none2_promptTrue,acc_met_none2_promptTrue,f_scorenone2_promptTrue,ent_met_none3_promptTrue,acc_met_none3_promptTrue,f_scorenone3_promptTrue,ent_met_none4_promptTrue,acc_met_none4_promptTrue,f_scorenone4_promptTrue,ent_met_none0_promptFalse,acc_met_none0_promptFalse,f_scorenone0_promptFalse,ent_met_none1_promptFalse,acc_met_none1_promptFalse,f_scorenone1_promptFalse,ent_met_none2_promptFalse,acc_met_none2_promptFalse,f_scorenone2_promptFalse,ent_met_none3_promptFalse,acc_met_none3_promptFalse,f_scorenone3_promptFalse,ent_met_none4_promptFalse,acc_met_none4_promptFalse,f_scorenone4_promptFalse
0.054519368723098996,0.04121475054229935,0.4244541484716157,llama-7b-hf,0.08050847457627118,19-442-467-217,4_prompt,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,275,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628,467,
0.13461538461538458,0.10816777041942605,0.4497816593886463,llama-7b-hf,0.1781818181818182,49-404-466-226,4_prompt,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,275,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628,466,
0.13350785340314136,0.11434977578475336,0.4218340611353712,llama-7b-hf,0.16037735849056603,51-395-432-267,2_prompt,False,5,,,,,,,,,,,,,,,,,,,,,,275,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628,432,,,,,,,
0.09595202398800601,0.06808510638297872,0.4733624454148472,llama-7b-hf,0.16243654822335024,32-438-510-165,2_prompt,False,4,,,,,,,,,,,,,,,,,,,,,,275,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628,510,,,,,,,
0.1074964639321075,0.0824295010845987,0.4489082969432314,llama-7b-hf,0.15447154471544716,38-423-476-208,2_prompt,False,3,,,,,,,,,,,,,,,,,,,,,,275,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628,476,,,,,,,
0.13005780346820808,0.09719222462203024,0.474235807860262,llama-7b-hf,0.1965065502183406,45-418-498-184,2_prompt,False,2,,,,,,,,,,,,,,,,,,,,,,275,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628,498,,,,,,,
0.22115384615384615,0.2164705882352941,0.434061135371179,llama-7b-hf,0.22604422604422605,92-333-405-315,2_prompt,False,1,,,,,,,,,,,,,,,,,,,,,,275,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628,405,,,,,,,
0.07012622720897617,0.05543237250554324,0.42096069868995634,llama-7b-hf,0.09541984732824428,25-426-457-237,2_prompt,False,0,,,,,,,,,,,,,,,,,,,,,,275,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628,457,,,,,,,
0.02830188679245283,0.018711018711018712,0.46026200873362444,llama-7b-hf,0.05806451612903226,9-472-518-146,3_prompt,False,5,,,,,,,,,,,,,,,,,,,,,,,,,275,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628,518,,,,
0.09615384615384616,0.07276507276507277,0.4253275109170306,llama-7b-hf,0.1417004048582996,35-446-452-212,3_prompt,False,4,,,,,,,,,,,,,,,,,,,,,,,,,275,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628,452,,,,
0.07614213197969544,0.06396588486140725,0.36419213973799125,llama-7b-hf,0.09404388714733543,30-439-387-289,3_prompt,False,3,,,,,,,,,,,,,,,,,,,,,,,,,275,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628,387,,,,
0.16666666666666666,0.14193548387096774,0.42358078602620086,llama-7b-hf,0.2018348623853211,66-399-419-261,3_prompt,False,2,,,,,,,,,,,,,,,,,,,,,,,,,275,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628,419,,,,
0.10621761658031088,0.08686440677966102,0.39737991266375544,llama-7b-hf,0.13666666666666666,41-431-414-259,3_prompt,False,1,,,,,,,,,,,,,,,,,,,,,,,,,275,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628,414,,,,
0.09863013698630138,0.07912087912087912,0.4253275109170306,llama-7b-hf,0.13090909090909092,36-419-451-239,3_prompt,False,0,,,,,,,,,,,,,,,,,,,,,,,,,275,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628,451,,,,
0.04154302670623145,0.029106029106029108,0.43580786026200874,llama-7b-hf,0.07253886010362694,14-467-485-179,1_prompt,False,5,,,,,,,,,,,,,,,,,,,275,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628,485,,,,,,,,,,
0.13071895424836602,0.11037527593818984,0.4192139737991266,llama-7b-hf,0.16025641025641027,50-403-430-262,1_prompt,False,4,,,,,,,,,,,,,,,,,,,275,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628,430,,,,,,,,,,
0.22919179734620024,0.2097130242825607,0.44192139737991265,llama-7b-hf,0.2526595744680851,95-358-411-281,1_prompt,False,3,,,,,,,,,,,,,,,,,,,275,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628,411,,,,,,,,,,
0.3343403826787512,0.38425925925925924,0.422707423580786,llama-7b-hf,0.29590017825311943,166-266-318-395,1_prompt,False,2,,,,,,,,,,,,,,,,,,,275,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628,318,,,,,,,,,,
0.10256410256410256,0.07775377969762419,0.4497816593886463,llama-7b-hf,0.1506276150627615,36-427-479-203,1_prompt,False,1,,,,,,,,,,,,,,,,,,,275,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628,479,,,,,,,,,,
0.03660565723793677,0.023206751054852322,0.4943231441048035,llama-7b-hf,0.08661417322834646,11-463-555-116,1_prompt,False,0,,,,,,,,,,,,,,,,,,,275,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628,555,,,,,,,,,,
