f_score,recall,accuracy,model,precision,mets,prompt,img,shots,ent_met_person0_promptTrue,acc_met_person0_promptTrue,f_scoreperson0_promptTrue,ent_met_person1_promptTrue,acc_met_person1_promptTrue,f_scoreperson1_promptTrue,ent_met_person2_promptTrue,acc_met_person2_promptTrue,f_scoreperson2_promptTrue,ent_met_person3_promptTrue,acc_met_person3_promptTrue,f_scoreperson3_promptTrue,ent_met_person4_promptTrue,acc_met_person4_promptTrue,f_scoreperson4_promptTrue,ent_met_person0_promptFalse,acc_met_person0_promptFalse,f_scoreperson0_promptFalse,ent_met_person1_promptFalse,acc_met_person1_promptFalse,f_scoreperson1_promptFalse,ent_met_person2_promptFalse,acc_met_person2_promptFalse,f_scoreperson2_promptFalse,ent_met_person3_promptFalse,acc_met_person3_promptFalse,f_scoreperson3_promptFalse,ent_met_person4_promptFalse,acc_met_person4_promptFalse,f_scoreperson4_promptFalse,ent_met_misceallonous0_promptTrue,acc_met_misceallonous0_promptTrue,f_scoremisceallonous0_promptTrue,ent_met_misceallonous1_promptTrue,acc_met_misceallonous1_promptTrue,f_scoremisceallonous1_promptTrue,ent_met_misceallonous2_promptTrue,acc_met_misceallonous2_promptTrue,f_scoremisceallonous2_promptTrue,ent_met_misceallonous3_promptTrue,acc_met_misceallonous3_promptTrue,f_scoremisceallonous3_promptTrue,ent_met_misceallonous4_promptTrue,acc_met_misceallonous4_promptTrue,f_scoremisceallonous4_promptTrue,ent_met_misceallonous0_promptFalse,acc_met_misceallonous0_promptFalse,f_scoremisceallonous0_promptFalse,ent_met_misceallonous1_promptFalse,acc_met_misceallonous1_promptFalse,f_scoremisceallonous1_promptFalse,ent_met_misceallonous2_promptFalse,acc_met_misceallonous2_promptFalse,f_scoremisceallonous2_promptFalse,ent_met_misceallonous3_promptFalse,acc_met_misceallonous3_promptFalse,f_scoremisceallonous3_promptFalse,ent_met_misceallonous4_promptFalse,acc_met_misceallonous4_promptFalse,f_scoremisceallonous4_promptFalse,ent_met_organization0_promptTrue,acc_met_organization0_promptTrue,f_scoreorganization0_promptTrue,ent_met_organization1_promptTrue,acc_met_organization1_promptTrue,f_scoreorganization1_promptTrue,ent_met_organization2_promptTrue,acc_met_organization2_promptTrue,f_scoreorganization2_promptTrue,ent_met_organization3_promptTrue,acc_met_organization3_promptTrue,f_scoreorganization3_promptTrue,ent_met_organization4_promptTrue,acc_met_organization4_promptTrue,f_scoreorganization4_promptTrue,ent_met_organization0_promptFalse,acc_met_organization0_promptFalse,f_scoreorganization0_promptFalse,ent_met_organization1_promptFalse,acc_met_organization1_promptFalse,f_scoreorganization1_promptFalse,ent_met_organization2_promptFalse,acc_met_organization2_promptFalse,f_scoreorganization2_promptFalse,ent_met_organization3_promptFalse,acc_met_organization3_promptFalse,f_scoreorganization3_promptFalse,ent_met_organization4_promptFalse,acc_met_organization4_promptFalse,f_scoreorganization4_promptFalse,ent_met_location0_promptTrue,acc_met_location0_promptTrue,f_scorelocation0_promptTrue,ent_met_location1_promptTrue,acc_met_location1_promptTrue,f_scorelocation1_promptTrue,ent_met_location2_promptTrue,acc_met_location2_promptTrue,f_scorelocation2_promptTrue,ent_met_location3_promptTrue,acc_met_location3_promptTrue,f_scorelocation3_promptTrue,ent_met_location4_promptTrue,acc_met_location4_promptTrue,f_scorelocation4_promptTrue,ent_met_location0_promptFalse,acc_met_location0_promptFalse,f_scorelocation0_promptFalse,ent_met_location1_promptFalse,acc_met_location1_promptFalse,f_scorelocation1_promptFalse,ent_met_location2_promptFalse,acc_met_location2_promptFalse,f_scorelocation2_promptFalse,ent_met_location3_promptFalse,acc_met_location3_promptFalse,f_scorelocation3_promptFalse,ent_met_location4_promptFalse,acc_met_location4_promptFalse,f_scorelocation4_promptFalse,ent_met_none0_promptTrue,acc_met_none0_promptTrue,f_scorenone0_promptTrue,ent_met_none1_promptTrue,acc_met_none1_promptTrue,f_scorenone1_promptTrue,ent_met_none2_promptTrue,acc_met_none2_promptTrue,f_scorenone2_promptTrue,ent_met_none3_promptTrue,acc_met_none3_promptTrue,f_scorenone3_promptTrue,ent_met_none4_promptTrue,acc_met_none4_promptTrue,f_scorenone4_promptTrue,ent_met_none0_promptFalse,acc_met_none0_promptFalse,f_scorenone0_promptFalse,ent_met_none1_promptFalse,acc_met_none1_promptFalse,f_scorenone1_promptFalse,ent_met_none2_promptFalse,acc_met_none2_promptFalse,f_scorenone2_promptFalse,ent_met_none3_promptFalse,acc_met_none3_promptFalse,f_scorenone3_promptFalse,ent_met_none4_promptFalse,acc_met_none4_promptFalse,f_scorenone4_promptFalse
0.5120167189132706,0.5235042735042735,0.5921397379912664,flan-t5-xxl,0.5010224948875256,245-223-433-244,4_prompt,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,275,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628,433,
0.5631469979296067,0.5551020408163265,0.6314410480349345,flan-t5-xxl,0.5714285714285714,272-218-451-204,4_prompt,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,275,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628,451,
0.4961580680570801,0.46502057613168724,0.5991266375545852,flan-t5-xxl,0.5317647058823529,226-260-460-199,2_prompt,False,5,,,,,,,,,,,,,,,,,,,,,,275,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628,460,,,,,,,
0.49333333333333335,0.45867768595041325,0.6017467248908297,flan-t5-xxl,0.5336538461538461,222-262-467-194,2_prompt,False,4,,,,,,,,,,,,,,,,,,,,,,275,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628,467,,,,,,,
0.4988713318284425,0.4556701030927835,0.6122270742358079,flan-t5-xxl,0.5511221945137157,221-264-480-180,2_prompt,False,3,,,,,,,,,,,,,,,,,,,,,,275,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628,480,,,,,,,
0.5016357688113414,0.4791666666666667,0.6008733624454149,flan-t5-xxl,0.5263157894736842,230-250-458-207,2_prompt,False,2,,,,,,,,,,,,,,,,,,,,,,275,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628,458,,,,,,,
0.5331858407079646,0.5,0.6314410480349345,flan-t5-xxl,0.5710900473933649,241-241-482-181,2_prompt,False,1,,,,,,,,,,,,,,,,,,,,,,275,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628,482,,,,,,,
0.6056191467221644,0.5914634146341463,0.6689956331877729,flan-t5-xxl,0.6204690831556503,291-201-475-178,2_prompt,False,0,,,,,,,,,,,,,,,,,,,,,,275,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628,475,,,,,,,
0.4853737811484291,0.459958932238193,0.5851528384279476,flan-t5-xxl,0.5137614678899083,224-263-446-212,3_prompt,False,5,,,,,,,,,,,,,,,,,,,,,,,,,275,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628,446,,,,
0.4625,0.4625,0.5493449781659389,flan-t5-xxl,0.4625,222-258-407-258,3_prompt,False,4,,,,,,,,,,,,,,,,,,,,,,,,,275,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628,407,,,,
0.48034934497816595,0.4573804573804574,0.5842794759825327,flan-t5-xxl,0.5057471264367817,220-261-449-215,3_prompt,False,3,,,,,,,,,,,,,,,,,,,,,,,,,275,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628,449,,,,
0.48884381338742394,0.5095137420718816,0.5598253275109171,flan-t5-xxl,0.4697855750487329,241-232-400-272,3_prompt,False,2,,,,,,,,,,,,,,,,,,,,,,,,,275,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628,400,,,,
0.5111821086261981,0.5052631578947369,0.5991266375545852,flan-t5-xxl,0.5172413793103449,240-235-446-224,3_prompt,False,1,,,,,,,,,,,,,,,,,,,,,,,,,275,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628,446,,,,
0.546617915904936,0.6416309012875536,0.5668122270742358,flan-t5-xxl,0.47611464968152867,299-167-350-329,3_prompt,False,0,,,,,,,,,,,,,,,,,,,,,,,,,275,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628,350,,,,
0.5139393939393939,0.42570281124497994,0.6497816593886463,flan-t5-xxl,0.6483180428134556,212-286-532-115,1_prompt,False,5,,,,,,,,,,,,,,,,,,,275,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628,532,,,,,,,,,,
0.5174129353233831,0.416,0.6611353711790393,flan-t5-xxl,0.6842105263157895,208-292-549-96,1_prompt,False,4,,,,,,,,,,,,,,,,,,,275,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628,549,,,,,,,,,,
0.5341772151898734,0.4161735700197239,0.6786026200873363,flan-t5-xxl,0.7455830388692579,211-296-566-72,1_prompt,False,3,,,,,,,,,,,,,,,,,,,275,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628,566,,,,,,,,,,
0.5634146341463414,0.463855421686747,0.6873362445414847,flan-t5-xxl,0.717391304347826,231-267-556-91,1_prompt,False,2,,,,,,,,,,,,,,,,,,,275,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628,556,,,,,,,,,,
0.5791962174940898,0.4919678714859438,0.6890829694323144,flan-t5-xxl,0.7040229885057471,245-253-544-103,1_prompt,False,1,,,,,,,,,,,,,,,,,,,275,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628,544,,,,,,,,,,
0.6155484558040468,0.5756972111553785,0.6847161572052402,flan-t5-xxl,0.6613272311212814,289-213-495-148,1_prompt,False,0,,,,,,,,,,,,,,,,,,,275,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628,495,,,,,,,,,,
