,False_0,False_1,False_2,False_3,False_4,False_5,False_6,False_7,False_8,prompt
flamingo,0.1031390134529148,0.0671462829736211,0.0733652312599681,0.10064935064935066,0.1264367816091954,0.12009607686148921,0.13322632423756017,0.12106537530266342,0.12258064516129032,4
flamingo,0.11428571428571427,0.10243902439024391,0.0935483870967742,0.1094127111826227,0.13441295546558704,0.13162118780096307,0.14850686037126715,0.13043478260869565,0.1308562197092084,5
flan-t5-xxl,0.2967914438502674,0.3139240506329114,0.33243967828418236,0.32388663967611336,0.3319615912208505,0.34214186369958277,0.3181818181818182,0.3374485596707819,0.3374485596707819,1
flan-t5-xxl,0.36896551724137927,0.40456769983686786,0.3864734299516908,0.37717908082408874,0.37942122186495175,0.3881578947368421,0.39072847682119205,0.3902439024390244,0.4006734006734007,2
flan-t5-xxl,0.363013698630137,0.38699186991869916,0.376271186440678,0.3785594639865996,0.38319327731092434,0.37755102040816324,0.38613861386138615,0.3764320785597381,0.3853820598006645,3
flan-t5-xxl,0.3754152823920266,0.40369799691833586,0.40764331210191085,0.40192926045016075,0.41186161449752884,0.3953488372093023,0.3933884297520661,0.40064102564102566,0.4053156146179402,4
flan-t5-xxl,0.3602693602693603,0.41731066460587324,0.41176470588235287,0.405616224648986,0.41304347826086957,0.41433021806853587,0.4137931034482758,0.4113029827315541,0.4262820512820513,5
blip2-opt-2.7b,0.012461059190031152,0.07616974972796518,0.06427221172022686,0.07653910149750416,0.06862745098039216,0.09116022099447514,0.08465608465608465,0.10424710424710425,0.10009624639076037,1
blip2-opt-2.7b,0.017660044150110375,0.07825086306098965,0.05905511811023622,0.07441860465116279,0.06716417910447761,0.07850467289719626,0.08360128617363344,0.08031088082901555,0.09999999999999998,2
blip2-opt-2.7b,0,0.06866002214839426,0.03501945525291829,0.06499261447562776,0.06451612903225805,0.07251908396946564,0.06596701649175413,0.07865168539325842,0.08271474019088017,3
blip2-opt-2.7b,0,0.07223476297968398,0.051587301587301584,0.06944444444444445,0.061176470588235284,0.08798646362098139,0.07258064516129031,0.08760951188986232,0.09331919406150582,4
blip2-opt-2.7b,0.024937655860349125,0.07925407925407925,0.05803571428571429,0.06408094435075884,0.080338266384778,0.09854014598540145,0.07553956834532374,0.09782608695652174,0.10652173913043479,5
longformer-base-4096-finetuned-squadv2,0.005509641873278237,NA,NA,NA,NA,NA,NA,NA,NA,1
longformer-base-4096-finetuned-squadv2,0,NA,NA,NA,NA,NA,NA,NA,NA,2
longformer-base-4096-finetuned-squadv2,0,NA,NA,NA,NA,NA,NA,NA,NA,3
longformer-base-4096-finetuned-squadv2,0,NA,NA,NA,NA,NA,NA,NA,NA,4
longformer-base-4096-finetuned-squadv2,0,NA,NA,NA,NA,NA,NA,NA,NA,5
blip2-opt-6.7b,0,0.07773109243697479,0.06517311608961304,0.07021063189568706,0.08955223880597014,0.09848484848484848,0.10363636363636364,0.09389671361502347,0.09222423146473781,1
blip2-opt-6.7b,0.006711409395973153,0.07290400972053462,0.06811145510835913,0.08041237113402061,0.10478771454381211,0.10082493125572871,0.10704727921498662,0.10424710424710425,0.10663764961915125,2
blip2-opt-6.7b,0,0.06845965770171149,0.06947368421052631,0.08032955715756951,0.09999999999999999,0.10037878787878787,0.09823911028730307,0.09514370664023786,0.09926082365364308,3
blip2-opt-6.7b,0,0.07251461988304093,0.058577405857740586,0.07253886010362694,0.10438024231127681,0.10536398467432952,0.09647495361781076,0.09310653536257833,0.09826589595375723,4
blip2-opt-6.7b,0,0.0703883495145631,0.061636556854410204,0.07924921793534932,0.10697230181470868,0.10986964618249535,0.1136999068033551,0.09204218600191755,0.0913327120223672,5
fromage,0.013245033112582781,0.03085824493731919,0.04291044776119403,0.04716981132075471,0.06060606060606061,0.06487341772151899,0.07941653160453808,0.07679180887372013,0.09547325102880659,1
fromage,0.01721170395869191,0.038159371492704826,0.05177372962607862,0.0625,0.0835464620630861,0.0877742946708464,0.08383233532934131,0.08395802098950525,0.0907563025210084,2
fromage,0,0.030905077262693162,0.05785920925747347,0.060998151571164505,0.08311688311688312,0.09256198347107437,0.08940397350993377,0.07547169811320754,0.09167446211412535,3
fromage,0.027210884353741492,0.02819548872180451,0.027309236947791166,0.046319272125723746,0.06950477845351868,0.06645056726094004,0.0690172543135784,0.07792207792207792,0.0951585976627713,4
fromage,0.03317535545023697,0.03208556149732621,0.03209459459459459,0.0564373897707231,0.0821167883211679,0.07051282051282051,0.0723781388478582,0.07946026986506748,0.09359605911330049,5
