,False_0,False_1,False_2,False_3,False_4,False_5,False_6,False_7,False_8,prompt
bert-large-uncased-whole-word-masking-squad2,0.02662721893491124,NA,NA,NA,NA,NA,NA,NA,NA,2
bert-large-uncased-whole-word-masking-squad2,0.014727540500736378,NA,NA,NA,NA,NA,NA,NA,NA,3
bert-large-uncased-whole-word-masking-squad2,0.031704095112285335,NA,NA,NA,NA,NA,NA,NA,NA,4
bert-large-uncased-whole-word-masking-squad2,0.05093833780160858,NA,NA,NA,NA,NA,NA,NA,NA,5
mplug-owl-llama-7b-ft,0.16455696202531644,0.14895729890764647,0.16348773841961853,0.17272727272727273,0.15658362989323843,0.1706666666666667,0.1435562805872757,0.14414414414414414,0.13884297520661157,1
mplug-owl-llama-7b-ft,0.1443609022556391,0.13568521031207598,0.21241379310344827,0.21965317919075142,0.21478382147838215,0.20558375634517764,0.16812227074235808,0.17206703910614526,0.16666666666666669,2
mplug-owl-llama-7b-ft,0.15559157212317665,0.12425328554360814,0.176039119804401,0.20074349442379183,0.18430034129692832,0.1730175077239959,0.1444866920152091,0.13851992409867173,0.12833168805528136,3
mplug-owl-llama-7b-ft,0.15939278937381401,0.14155251141552513,0.18820861678004536,0.19598583234946873,0.19382321618743342,0.19361483007209065,0.15000000000000002,0.13908450704225353,0.14022787028921999,4
mplug-owl-llama-7b-ft,0.20373514431239387,0.18732782369146006,0.22849807445442877,0.23822714681440443,0.2503192848020434,0.24125452352231608,0.19920318725099598,0.19203268641470886,0.20041322314049587,5
flan-t5-xl,0.2398589065255732,0.30769230769230765,0.2915129151291513,0.28725314183123885,0.2925989672977625,0.29513888888888884,0.2998296422487223,0.30103806228373703,0.2900505902192243,1
flan-t5-xl,0.22604422604422603,0.36444444444444446,0.380952380952381,0.398286937901499,0.36947791164658633,0.3543788187372709,0.3905325443786982,0.38955823293172687,0.3911290322580645,2
flan-t5-xl,0.2521008403361344,0.3312629399585922,0.34639175257731963,0.32653061224489793,0.332046332046332,0.321083172147002,0.34050880626223096,0.33461538461538465,0.3301343570057582,3
flan-t5-xl,0.24519230769230768,0.2987951807228916,0.3167420814479638,0.31485587583148555,0.30869565217391304,0.28755364806866957,0.33777777777777773,0.33406593406593404,0.32087912087912085,4
flan-t5-xl,0.2787286063569682,0.3358395989974937,0.37089201877934275,0.3764705882352941,0.36902050113895224,0.359447004608295,0.38666666666666666,0.3741648106904232,0.37104072398190047,5
llama-7b-hf,0.11472275334608031,0.11053540587219343,0.13277310924369748,0.14536340852130325,0.13474025974025974,0.12861736334405147,0.09644268774703557,0.10926365795724464,0.11550632911392406,1
llama-7b-hf,0.12416107382550336,0.14539579967689822,0.1854838709677419,0.1903485254691689,0.186046511627907,0.1855921855921856,0.12804328223624886,0.13575525812619504,0.14257425742574256,2
llama-7b-hf,0.13210445468509985,0.12957746478873242,0.16140350877192983,0.17752808988764046,0.16326530612244897,0.15400202634245186,0.10936205468102736,0.12167952013710366,0.13405797101449277,3
llama-7b-hf,0.09375,0.12026726057906457,0.14367816091954022,0.15399239543726234,0.15653775322283608,0.1507449605609115,0.10685805422647528,0.11254019292604503,0.12042310821806347,4
llama-7b-hf,0.12006861063464837,0.16442048517520216,0.19727891156462585,0.2050691244239631,0.20773480662983423,0.20976116303219108,0.14227970897332254,0.15630252100840336,0.16206896551724137,5
opt-6.7b,0,0.07252440725244073,0.08695652173913043,0.09099901088031652,0.11042944785276074,0.11609498680738785,0.0850757029560202,0.08156329651656755,0.09684857801691006,1
opt-6.7b,0.006802721088435373,0.06581352833638024,0.09212121212121212,0.10132689987937274,0.10025062656641603,0.08819714656290531,0.09212121212121213,0.0572737686139748,0.06082725060827251,2
opt-6.7b,0,0.08025682182985555,0.10679611650485436,0.08439897698209718,0.096569250317662,0.08376963350785341,0.11198208286674131,0.06327683615819209,0.0850546780072904,3
opt-6.7b,0,0.07344632768361584,0.10904872389791181,0.11255411255411255,0.1120689655172414,0.11824668705402652,0.12836438923395446,0.10412573673870335,0.11678832116788321,4
opt-6.7b,0,0.06737588652482268,0.08435374149659863,0.09978308026030368,0.1228733459357278,0.12540192926045016,0.1174242424242424,0.09607686148919134,0.11476793248945148,5
flamingo,0.1260835303388495,0.13057324840764334,0.1675889328063241,0.17183770883054889,0.17377567140600317,0.17246835443037972,0.143646408839779,0.1515390686661405,NA,1
flamingo,0.11066398390342051,0.13524590163934425,0.1417910447761194,0.15985130111524162,0.16903914590747332,0.16622922134733156,0.10458567980691875,0.1288244766505636,NA,2
flamingo,0.09952153110047848,0.127134724857685,0.14198071866783524,0.15265866209262433,0.16596814752724226,0.15806988352745424,0.1136,0.11670663469224621,NA,3
flamingo,0.10526315789473685,0.12848689771766694,0.1617161716171617,0.1690862510674637,0.18515429524603838,0.1728187919463087,0.10509554140127389,0.10828025477707005,NA,4
flamingo,0.11428571428571427,0.17057169634489222,0.20887728459530025,0.2116591928251121,0.2058319039451115,0.2062552831783601,0.1466559226430298,0.15136876006441224,NA,5
flan-t5-xxl,0.2967914438502674,0.3050397877984085,0.3202170963364993,0.31451612903225806,0.3165075034106412,0.31891891891891894,0.3191489361702128,0.332425068119891,0.3257065948855989,1
flan-t5-xxl,0.36896551724137927,0.4583333333333333,0.44133099824868643,0.4280701754385965,0.4421052631578947,0.429553264604811,0.4562607204116638,0.4456140350877193,0.44406196213425125,2
flan-t5-xxl,0.363013698630137,0.40407470288624786,0.39865996649916247,0.39,0.40802675585284276,0.39477977161500816,0.40192926045016075,0.40802675585284276,0.3928571428571428,3
flan-t5-xxl,0.3754152823920266,0.43769968051118213,0.4288052373158756,0.40609137055837563,0.423841059602649,0.4176182707993475,0.4253246753246753,0.4241435562805873,0.42307692307692313,4
flan-t5-xxl,0.3602693602693603,0.44810543657331137,0.43760683760683766,0.4298093587521664,0.4305084745762712,0.4276094276094276,0.4499178981937603,0.4459234608985025,0.44045676998368677,5
blip2-opt-2.7b,0.012461059190031152,0.0873634945397816,0.056022408963585436,0.006825938566552901,0.03636363636363636,0.08172043010752687,0.07068062827225131,0.060301507537688454,0.08561236623067776,1
blip2-opt-2.7b,0.017660044150110375,0.07830342577487764,0.030769230769230767,0.03846153846153846,0,0.055837563451776644,0.04433497536945812,0.050104384133611686,0.05671077504725897,2
blip2-opt-2.7b,0,0.07927927927927929,0.03977272727272728,0.007017543859649122,0.020477815699658702,0.02881844380403458,0.029850746268656712,0.042194092827004225,0.05138339920948617,3
blip2-opt-2.7b,0,0.061657032755298644,0.023738872403560828,0.006756756756756756,0.03715170278637771,0.05820105820105819,0.0530035335689046,0.06206896551724138,0.062295081967213124,4
blip2-opt-2.7b,0.024937655860349125,0.0856610800744879,0.03164556962025317,0.013888888888888888,0.034129692832764506,0.05970149253731343,0.07024793388429752,0.08015267175572519,0.07380073800738007,5
longformer-base-4096-finetuned-squadv2,0.005509641873278237,NA,NA,NA,NA,NA,NA,NA,NA,1
longformer-base-4096-finetuned-squadv2,0,NA,NA,NA,NA,NA,NA,NA,NA,2
longformer-base-4096-finetuned-squadv2,0,NA,NA,NA,NA,NA,NA,NA,NA,3
longformer-base-4096-finetuned-squadv2,0,NA,NA,NA,NA,NA,NA,NA,NA,4
longformer-base-4096-finetuned-squadv2,0,NA,NA,NA,NA,NA,NA,NA,NA,5
blip2-opt-6.7b,0,0.09696969696969698,0.11507936507936509,0.11644535240040858,0.11703239289446185,0.09825997952917093,0.11040723981900452,0.09990917347865579,0.10486177311725452,1
blip2-opt-6.7b,0.006711409395973153,0.10429447852760737,0.12365591397849462,0.10206896551724137,0.11366711772665765,0.090014064697609,0.11441647597254005,0.08695652173913045,0.09302325581395347,2
blip2-opt-6.7b,0,0.108843537414966,0.12755716004813478,0.09677419354838708,0.1015625,0.09408194233687406,0.0968096809680968,0.08111533586818757,0.0980810234541578,3
blip2-opt-6.7b,0,0.12254901960784313,0.14285714285714285,0.1333333333333333,0.15519399249061328,0.1278825995807128,0.09874326750448832,0.12474849094567404,0.1242124212421242,4
blip2-opt-6.7b,0,0.1276595744680851,0.14982164090368608,0.154776299879081,0.15538847117794485,0.1318435754189944,0.11981566820276499,0.14792299898682879,0.1337448559670782,5
fromage,0.013245033112582781,0.0939476061427281,0.09652836579170194,0.10854092526690391,0.08735213830755231,0.08576051779935276,0.07849056603773584,0.0945945945945946,0.1004566210045662,1
fromage,0.01721170395869191,0.08440797186400939,0.10978956999085086,0.1142322097378277,0.10320284697508897,0.07969924812030076,0.07711138310893513,0.07039815349105598,0.08068669527896996,2
fromage,0,0.07305034550839092,0.11009174311926605,0.09570312500000001,0.09065155807365438,0.07777777777777777,0.08051761322789361,0.08026315789473684,0.0909090909090909,3
fromage,0.027210884353741492,0.10887096774193547,0.10643776824034334,0.12282309807516041,0.11170212765957446,0.0941358024691358,0.08798424162836506,0.07707380796864795,0.11418975650713686,4
fromage,0.03317535545023697,0.09486166007905139,0.09070958302852962,0.10040485829959514,0.11498257839721253,0.10648148148148148,0.09040247678018576,0.08040201005025124,0.10653753026634383,5
