,False_0,False_1,False_2,False_3,False_4,False_5,False_6,False_7,False_8,True_0,True_1,True_2,True_3,True_4,True_5,True_6,True_7,True_8,prompt
flan-t5-xl,0.5450500556173526,0.5384615384615384,0.5775535939470365,0.6036745406824147,0.5903771131339403,0.5927770859277709,0.5873417721518988,0.5787545787545788,0.5697115384615384,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
flan-t5-xl,0.5935672514619882,0.6038781163434903,0.6093294460641401,0.6089466089466089,0.6054519368723099,0.6055555555555555,0.5999999999999999,0.5944444444444444,0.5944444444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
flan-t5-xl,0.6268260292164675,0.626984126984127,0.6288798920377867,0.6155878467635403,0.6208718626155878,0.5872235872235871,0.5831265508684863,0.5697115384615384,0.5727923627684964,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
flan-t5-xl,0.6311787072243347,0.6093552465233881,0.6127770534550196,0.6097240473061761,0.6194225721784776,0.5967540574282147,0.6055979643765903,0.5997490589711418,0.5955882352941176,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
flan-t5-xl,0.5870786516853933,0.5869262865090404,0.5706214689265537,0.5638148667601683,0.5686546463245493,0.5602165087956699,0.5653333333333334,0.5619174434087884,0.5695364238410596,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
llama-7b-hf,0.2513167795334838,0.24122807017543862,0.2541757443718228,0.26666666666666666,0.29062276306370793,0.27882352941176475,0.2802937576499388,0.2593984962406015,0.26700572155117613,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
llama-7b-hf,0.1998149861239593,0.2868277474668745,0.2621951219512195,0.2749445676274944,0.29282576866764276,0.28454172366621067,0.2729181245626312,0.24736472241742796,0.25348189415041783,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
llama-7b-hf,0.17367949865711726,0.25672559569561876,0.25075075075075076,0.26119402985074625,0.2819383259911894,0.2774410774410775,0.27019498607242337,0.24346629986244844,0.2517099863201094,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
llama-7b-hf,0.2793553338449731,0.27893175074183973,0.28912071535022354,0.29970760233918126,0.3108206245461147,0.31613756613756616,0.3131720430107527,0.2931152010906612,0.301521438450899,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
llama-7b-hf,0.27519999999999994,0.31546231546231546,0.3053435114503817,0.3023082650781832,0.3207686622320769,0.31145251396648044,0.3084507042253521,0.29234012649332397,0.31139419674451524,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
opt-6.7b,0.004866180048661801,0.14274258219727348,0.15396113602391628,0.17517136329017519,0.1555891238670695,0.18538055764883196,0.17665130568356377,0.18847352024922118,0.2253944402704733,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
opt-6.7b,0.003194888178913738,0.10840534171249018,0.1543257989088075,0.1644479248238058,0.17425431711145997,0.16932907348242812,0.17049180327868851,0.17744610281923714,0.18466611706512778,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
opt-6.7b,0,0.12404287901990813,0.13427010148321622,0.15085536547433906,0.16030534351145037,0.16304347826086957,0.15705128205128205,0.16303470540758677,0.1663974151857835,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
opt-6.7b,0.004866180048661801,0.17587548638132297,0.18569254185692544,0.20061255742725878,0.2009273570324575,0.19785276073619631,0.20856031128404667,0.2040816326530612,0.23284502698535078,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
opt-6.7b,0.004662004662004662,0.14626391096979333,0.19334880123743234,0.19846153846153847,0.20646178092986606,0.20953870211102424,0.21634615384615385,0.21555915721231764,0.2452830188679245,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
flamingo,0.10928242264647793,0.21012849584278154,0.27371469949312094,0.3178519593613933,0.311913357400722,0.33379888268156427,0.31013094417643006,0.28472222222222215,0.2757660167130919,0.1301140174379611,0.2034428794992175,0.2836041358936484,0.31678832116788325,0.311046511627907,0.3382250174703005,0.3321751216122307,0.30069930069930073,0.2899366643209008,1
flamingo,0.11164057181756298,0.1986035686578743,0.23878326996197716,0.24535315985130113,0.27967953386744354,0.2723962126729789,0.2536231884057972,0.18741058655221746,0.18986438258386867,0.14705882352941177,0.21774193548387097,0.24318004676539362,0.2534351145038168,0.2677636499626029,0.268346923647146,0.23763837638376384,0.19519300801165332,0.18672501823486504,2
flamingo,0.09072164948453607,0.2030679327976625,0.23477622890682323,0.2509170946441672,0.27187274041937814,0.2695340501792115,0.2303886925795053,0.19263456090651557,0.20227920227920226,0.14153439153439154,0.21311475409836064,0.25148809523809523,0.25316455696202533,0.26253687315634217,0.272,0.23902087832973362,0.19543509272467902,0.18587896253602304,3
flamingo,0.122961104140527,0.23012869038607114,0.29333333333333333,0.314868804664723,0.3167155425219942,0.3335740072202166,0.3182795698924731,0.2883654532476802,0.2684659090909091,0.12688031393067364,0.25159235668789814,0.31932773109243695,0.32613551749813846,0.3251304996271439,0.337472607742878,0.3245997088791849,0.2818116462976276,0.26398852223816355,4
flamingo,0.15118110236220472,0.2705238467552776,0.31753197893152746,0.3410620792819746,0.3335837716003006,0.3568215892053973,0.34095940959409593,0.31678832116788325,0.2967272727272727,0.11023622047244096,0.2704,0.32465543644716693,0.3406510219530659,0.3366186504927976,0.3462414578587699,0.3553223388305847,0.31764705882352945,0.302496328928047,5
flan-t5-xxl,0.4,0.33913043478260874,0.3789836347975883,0.3459552495697074,0.3800515907136715,0.30017152658662094,0.3549488054607508,0.3689655172413793,0.3101970865467009,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
flan-t5-xxl,0.5686695278969957,0.5588235294117647,0.5540106951871657,0.5423728813559321,0.5477707006369428,0.5362776025236594,0.5456453305351522,0.5383022774327122,0.5404255319148937,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
flan-t5-xxl,0.49422222222222223,0.4842300556586271,0.48244824482448245,0.47517730496453897,0.4766107678729038,0.47517730496453897,0.48096885813148793,0.47294938917975565,0.4840989399293287,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
flan-t5-xxl,0.48299319727891155,0.4845173041894354,0.4905998209489705,0.4755120213713268,0.47787610619469034,0.48184233835252427,0.4902998236331569,0.4807864164432529,0.48920863309352514,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
flan-t5-xxl,0.4926739926739927,0.48558139534883726,0.49575871819038647,0.47601476014760147,0.4842300556586271,0.4863849765258216,0.5127719962157048,0.5037735849056604,0.4966698382492863,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
blip2-opt-2.7b,0.008368200836820085,0.15848406546080965,0.06405693950177938,0.13928182807399345,0.20397579948141747,0.20262008733624454,0.21994884910485935,0.21922160444797462,0.20994475138121546,0.013986013986013986,0.12903225806451613,0.12115732368896927,0.15586690017513136,0.17075232459847844,0.18387096774193548,0.18302828618968386,0.18506493506493507,0.1833195706028076,1
blip2-opt-2.7b,0.0062827225130890054,0.13776337115072934,0.07081807081807083,0.08806818181818182,0.1442786069651741,0.2290748898678414,0.2402651201325601,0.24112303881090003,0.23961661341853038,0.014767932489451479,0.13600697471665213,0.11875,0.18363273453093812,0.17107942973523424,0.19630872483221476,0.205685618729097,0.20957095709570958,0.21469859620148637,2
blip2-opt-2.7b,0.0024390243902439024,0.1474878444084279,0.07560975609756096,0.09562841530054646,0.12623762376237624,0.225085910652921,0.2091286307053942,0.21815154038301415,0.22815533980582525,0.009174311926605503,0.13977566867989646,0.12219959266802442,0.16338582677165353,0.1674975074775673,0.18936877076411956,0.18257261410788383,0.18739635157545606,0.2057335581787521,3
blip2-opt-2.7b,0.009375,0.19240097008892482,0.1291005291005291,0.20038535645472064,0.2444641275465013,0.25822368421052627,0.2692619626926196,0.27435064935064934,0.24281150159744413,0.028409090909090908,0.15586690017513133,0.14285714285714285,0.19343065693430656,0.20432900432900433,0.23070539419087138,0.21797004991680535,0.23140495867768596,0.22093981863149217,4
blip2-opt-2.7b,0.024193548387096777,0.1901639344262295,0.1319910514541387,0.18731117824773413,0.2315592903828198,0.24123182207014543,0.26384364820846906,0.25878594249201275,0.2468354430379747,0.03045685279187817,0.15831134564643798,0.15105162523900573,0.182648401826484,0.20855614973262035,0.22129086336965634,0.215,0.22386831275720168,0.2152317880794702,5
longformer-base-4096-finetuned-squadv2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
longformer-base-4096-finetuned-squadv2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
longformer-base-4096-finetuned-squadv2,0.008130081300813007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
longformer-base-4096-finetuned-squadv2,0.017069701280227598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
longformer-base-4096-finetuned-squadv2,0.019230769230769232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
blip2-opt-6.7b,0,0.18222891566265062,0.1933579335793358,0.21829362029208302,0.1896813353566009,0.21958456973293766,0.21762452107279692,0.23547637490317586,0.2534142640364188,0.012903225806451613,0.1804878048780488,0.19808306709265178,0.18272425249169436,0.17756255044390637,0.19488817891373802,0.1934338952972493,0.2024432809773124,0.2461273666092943,1
blip2-opt-6.7b,0,0.15505090054815976,0.20833333333333331,0.2172164119066774,0.19116465863453813,0.21185770750988142,0.1905564924114671,0.19460343417825024,0.19747235387045814,0.0037878787878787876,0.1600633914421553,0.18226600985221678,0.1915584415584415,0.176814011676397,0.1767857142857143,0.18012999071494895,0.1834372217275156,0.19831932773109243,2
blip2-opt-6.7b,0,0.17562452687358063,0.21809744779582368,0.21143304620203604,0.19305019305019303,0.19954648526077098,0.19809825673534073,0.20414673046251994,0.1922773837667455,0.004291845493562232,0.1615686274509804,0.17763157894736845,0.16803953871499175,0.1615828524319868,0.1683501683501684,0.1635883905013193,0.17368873602751503,0.1763727121464226,3
blip2-opt-6.7b,0.004878048780487805,0.2681818181818182,0.22740963855421686,0.2378378378378378,0.2342064714946071,0.2627182991647684,0.25306748466257667,0.25741029641185653,0.24521072796934865,0.017937219730941704,0.22760290556900725,0.2157339821573398,0.21339950372208435,0.20920502092050206,0.21387755102040815,0.2152317880794702,0.229535864978903,0.22797089733225545,4
blip2-opt-6.7b,0,0.21701795472287275,0.2476489028213166,0.2426177174780527,0.23760818253343824,0.2787136294027565,0.26038338658146964,0.2584814216478191,0.22984836392657623,0.033057851239669415,0.21794871794871795,0.22222222222222224,0.21906354515050167,0.21290863369656327,0.23147377185678603,0.225201072386059,0.22241992882562278,0.22833333333333333,5
fromage,0.008032128514056224,0.13323353293413173,0.1581749049429658,0.16591251885369535,0.1422222222222222,0.15350223546944858,0.16220238095238096,0.16974169741697415,0.1819526627218935,0,0.09022556390977443,0.11849479583666936,0.13691931540342298,0.13417521704814522,0.13535031847133758,0.13681783243658724,0.14770158251695556,0.17172464840858623,1
fromage,0.0026109660574412533,0.0990990990990991,0.13353338334583648,0.15466262319939347,0.1454272863568216,0.14142966948501154,0.1553693830921554,0.1430745814307458,0.15580524344569288,0.005524861878453039,0.09268292682926829,0.14193548387096772,0.1462225832656377,0.14614121510673234,0.16401673640167366,0.14802896218825423,0.15058823529411763,0.16525096525096525,2
fromage,0.0042194092827004225,0.10037453183520599,0.128454070201643,0.15280898876404497,0.14510097232610322,0.13922155688622753,0.14231642694928084,0.13333333333333333,0.13925925925925928,0.009884678747940691,0.10007942811755362,0.1284259984338293,0.14814814814814814,0.13975903614457832,0.156479217603912,0.15070643642072212,0.1445042275172944,0.15639097744360902,3
fromage,0.011695906432748536,0.16216216216216217,0.162985529322163,0.17624521072796934,0.1704035874439462,0.16541353383458648,0.18636363636363637,0.17575757575757575,0.20029895366218234,0.008421052631578947,0.13258785942492013,0.13869188337273441,0.16164817749603805,0.14941634241245136,0.16160000000000002,0.17592592592592593,0.17602427921092567,0.18975903614457829,4
fromage,0.015384615384615382,0.13897280966767372,0.16146230007616147,0.19861431870669746,0.17921686746987953,0.18057663125948406,0.19631901840490798,0.19251336898395724,0.1966717095310136,0.02486678507992895,0.11996713229252261,0.1576830249396621,0.1734860883797054,0.16038492381716118,0.16538789428815004,0.1753246753246753,0.18480814408770557,0.19171779141104295,5
