,False_0,False_1,False_2,False_3,False_4,False_5,False_6,False_7,False_8,prompt
blip2-opt-2.7b,0.076163610719323,0.185929648241206,0.02717391304347826,0.06068601583113456,0.09286523216308042,0.18904403866809882,0.185031185031185,0.11838790931989925,0.18415841584158416,1
blip2-opt-2.7b,0.012326656394453005,0.10816125860373647,0.03690036900369004,0.1749049429657795,0.18813559322033896,0.13416815742397137,0.20360219263899762,0.19384902143522834,0.23014586709886548,2
blip2-opt-2.7b,0.009630818619582664,0.1097445600756859,0.012903225806451613,0.19526066350710902,0.18984179850124894,0.20189818809318383,0.19806763285024157,0.18943533697632056,0.20048899755501226,3
blip2-opt-2.7b,0.08671328671328672,0.17866435385949697,0.05028571428571429,0.21607142857142858,0.214170692431562,0.24919614147909966,0.2689873417721519,0.2581786030061892,0.2552126772310258,4
blip2-opt-2.7b,0.10695187165775401,0.17247386759581881,0.04013377926421405,0.22975206611570248,0.21536025336500395,0.242914979757085,0.26777609682299547,0.26153846153846155,0.2751235584843492,5
longformer-base-4096-finetuned-squadv2,0.015408320493066256,NA,NA,NA,NA,NA,NA,NA,NA,1
longformer-base-4096-finetuned-squadv2,0.009508716323296355,NA,NA,NA,NA,NA,NA,NA,NA,2
longformer-base-4096-finetuned-squadv2,0.012195121951219513,NA,NA,NA,NA,NA,NA,NA,NA,3
longformer-base-4096-finetuned-squadv2,0.010825439783491205,NA,NA,NA,NA,NA,NA,NA,NA,4
longformer-base-4096-finetuned-squadv2,0.012012012012012014,NA,NA,NA,NA,NA,NA,NA,NA,5
fromage,0.012441679626749611,0.15627240143369175,0.2232142857142857,0.21461487820934824,0.23052959501557632,0.2041832669322709,0.1493065801121275,0.1704938659955961,0.18364244451200976,1
fromage,0.0031695721077654522,0.1277533039647577,0.20949720670391064,0.209799861973775,0.21125869702719793,0.18485833720390155,0.16241299303944315,0.16240698802976383,0.18639455782312928,2
fromage,0,0.1286031042128603,0.20889202540578689,0.2192513368983957,0.21518987341772153,0.24647455548743102,0.15105516475379488,0.16955835962145108,0.18503196690485146,3
fromage,0.00947867298578199,0.1483636363636364,0.23134328358208955,0.21825396825396826,0.2290748898678414,0.225,0.1805296531145095,0.22193097422455224,0.2098982098982099,4
fromage,0.045845272206303724,0.13923132704858593,0.22365591397849463,0.21849865951742628,0.20493358633776093,0.24246311738293777,0.18956953642384106,0.2053959965187119,0.2045288531775018,5
