,False_0,False_1,False_2,False_3,False_4,False_5,False_6,False_7,False_8,prompt
bert-large-uncased-whole-word-masking-squad2,0.09922480620155039,NA,NA,NA,NA,NA,NA,NA,NA,2
bert-large-uncased-whole-word-masking-squad2,0.027700831024930747,NA,NA,NA,NA,NA,NA,NA,NA,3
bert-large-uncased-whole-word-masking-squad2,0.08774193548387098,NA,NA,NA,NA,NA,NA,NA,NA,4
bert-large-uncased-whole-word-masking-squad2,0.16494845360824745,NA,NA,NA,NA,NA,NA,NA,NA,5
mplug-owl-llama-7b-ft,0.2985729967069155,0.25925925925925924,0.21906354515050167,0.20239043824701194,0.2198868229587712,0.20031545741324921,0.20765027322404372,0.215748031496063,0.2270676691729323,1
mplug-owl-llama-7b-ft,0.38095238095238093,0.24394463667820065,0.28601472134595163,0.23638232271325793,0.2828882294757666,0.2676864244741874,0.2676579925650558,0.2768102658111824,0.2785515320334262,2
mplug-owl-llama-7b-ft,0.36222910216718274,0.23183673469387753,0.2462087421944692,0.22053231939163498,0.2537037037037037,0.23172905525846704,0.22956521739130434,0.23842195540308747,0.24825174825174828,3
mplug-owl-llama-7b-ft,0.3847072879330944,0.22870299309286266,0.2655971479500891,0.24933687002652516,0.26919758412424505,0.2569269521410579,0.24958402662229617,0.2564102564102564,0.27017841971113,4
mplug-owl-llama-7b-ft,0.4210526315789474,0.31406551059730253,0.34602829162132753,0.3281086729362591,0.3474576271186441,0.337851929092805,0.3227722772277228,0.3346613545816733,0.3319587628865979,5
flan-t5-xl,0.5088,0.47299270072992705,0.4940828402366864,0.4438502673796791,0.46861924686192474,0.44859813084112155,0.43701799485861187,0.44385733157199475,0.43693107932379716,1
flan-t5-xl,0.5,0.5423143350604491,0.5444234404536862,0.5197368421052633,0.5085324232081911,0.4951768488745981,0.47295208655332305,0.4894651539708265,0.4928909952606635,2
flan-t5-xl,0.5031847133757962,0.5633802816901409,0.5632798573975045,0.5433333333333333,0.537704918032787,0.5318471337579619,0.49776453055141584,0.4977238239757208,0.5097451274362818,3
flan-t5-xl,0.5223367697594502,0.5577264653641207,0.5678119349005424,0.5580589254766032,0.5543859649122808,0.5411764705882353,0.5161290322580645,0.5271828665568369,0.531810766721044,4
flan-t5-xl,0.5018181818181818,0.5410958904109588,0.562962962962963,0.5310344827586206,0.5513513513513514,0.53125,0.5371621621621622,0.5315161839863713,0.5439189189189189,5
llama-7b-hf,0.20622568093385216,0.15334420880913538,0.1467181467181467,0.12529002320185614,0.16111541440743612,0.1409961685823755,0.13978494623655913,0.15265998457979954,0.1647241647241647,1
llama-7b-hf,0.2597054886211513,0.2699530516431925,0.24255319148936172,0.18111753371868977,0.2294455066921606,0.1965423111919927,0.19064124783362216,0.1980548187444739,0.2119565217391304,2
llama-7b-hf,0.17893544733861835,0.17998317914213624,0.209366391184573,0.18114602587800369,0.19161676646706588,0.173322005097706,0.16763485477178425,0.17647058823529413,0.1903930131004367,3
llama-7b-hf,0.26938775510204077,0.1807909604519774,0.2040133779264214,0.18506493506493507,0.20292207792207792,0.1923076923076923,0.18545163868904874,0.18789808917197454,0.19950940310711365,4
llama-7b-hf,0.3073496659242762,0.29072164948453605,0.2633053221288515,0.23116438356164384,0.25922746781115874,0.25042301184433163,0.2537313432835821,0.2493765586034913,0.26689189189189194,5
opt-6.7b,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
opt-6.7b,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
opt-6.7b,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
opt-6.7b,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
opt-6.7b,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
flan-t5-xxl,0.39740820734341253,0.380952380952381,0.4266958424507659,0.41830065359477125,0.4312431243124313,0.42857142857142855,0.43013100436681223,0.42655059847660504,0.43907793633369924,1
flan-t5-xxl,0.5475177304964539,0.5312934631432545,0.5295698924731184,0.53125,0.5241935483870968,0.5019011406844106,0.5261780104712042,0.509090909090909,0.5333333333333333,2
flan-t5-xxl,0.5,0.553306342780027,0.5307692307692309,0.5152625152625153,0.5303030303030303,0.49701314217443254,0.49939686369119424,0.5048780487804878,0.5114045618247298,3
flan-t5-xxl,0.5071521456436932,0.5648021828103683,0.5594771241830067,0.5463917525773195,0.5461638491547464,0.5265822784810127,0.5199004975124378,0.5249999999999999,0.5321563682219419,4
flan-t5-xxl,0.5257452574525745,0.5333333333333332,0.5478374836173001,0.5402597402597402,0.5293350717079531,0.5188916876574308,0.532319391634981,0.5294855708908406,0.5321563682219419,5
blip2-opt-2.7b,0.005633802816901409,0.0058823529411764705,0.002894356005788712,0.002150537634408602,0,0.0024009603841536613,0.0026455026455026454,0.021798365122615803,0.003012048192771084,1
blip2-opt-2.7b,0.07305936073059362,0.026385224274406333,0.006163328197226502,0,0,0,0,0.004968944099378882,0,2
blip2-opt-2.7b,0.005154639175257732,0.015228426395939087,0.00273224043715847,0.002805049088359046,0.0024360535931790502,0,0.0044943820224719105,0.00522875816993464,0.00273224043715847,3
blip2-opt-2.7b,0.07874015748031496,0.02279202279202279,0,0.0027662517289073307,0.0028901734104046246,0,0.0023148148148148147,0.005148005148005148,0.0023866348448687348,4
blip2-opt-2.7b,0.23024830699774265,0.04432132963988919,0.013422818791946308,0.005873715124816447,0.0025974025974025974,0.002325581395348837,0.007100591715976331,0.0053619302949061655,0.009828009828009828,5
blip2-opt-6.7b,0.006230529595015577,0.1681329423264907,0.07637906647807638,0.10223048327137546,0.13415710503089143,0.11083123425692697,0.08443271767810027,0.10543130990415335,0.14545454545454545,1
blip2-opt-6.7b,0.05027932960893855,0.2511078286558346,0.14555256064690028,0.08664259927797834,0.17523809523809525,0.1865079365079365,0.05994005994005994,0.09450337512054002,0.13308341143392688,2
blip2-opt-6.7b,0.030864197530864192,0.23055555555555554,0.0962566844919786,0.09935602575896964,0.1576923076923077,0.11804767309875142,0.028747433264887063,0.07276507276507276,0.09787234042553192,3
blip2-opt-6.7b,0.06567164179104477,0.21149425287356324,0.10585585585585584,0.15384615384615385,0.18811881188118815,0.13060428849902533,0.05555555555555556,0.12725709372312982,0.17699115044247787,4
blip2-opt-6.7b,0.14933333333333335,0.25692695214105793,0.1653543307086614,0.18466898954703834,0.22107081174438684,0.22731128074639526,0.14131338320864506,0.16352201257861634,0.20257234726688103,5
fromage,0.06588235294117648,0.15894039735099338,0.14194915254237286,0.11111111111111112,0.11073825503355704,0.1138211382113821,0.12618296529968454,0.12944983818770228,0.16626698641087131,1
fromage,0.07465618860510805,0.19534883720930235,0.13445378151260504,0.0725883476599809,0.1346801346801347,0.1595197255574614,0.14345287739783152,0.14845704753961636,0.19121447028423771,2
fromage,0.06417112299465241,0.18478260869565216,0.13671875,0.060810810810810814,0.11956521739130434,0.1305903398926655,0.10400682011935208,0.10481825866441252,0.16796536796536796,3
fromage,0.11320754716981134,0.2183406113537118,0.15215398716773604,0.1450094161958569,0.17271157167530224,0.15692554043234588,0.1614420062695925,0.1675977653631285,0.21352893235533818,4
fromage,0.27789473684210525,0.21946169772256727,0.16637168141592923,0.16415410385259632,0.18357487922705312,0.1838006230529595,0.19329696024941545,0.19492868462757526,0.22635408245755861,5
