,False_0,False_1,False_2,False_3,False_4,False_5,False_6,False_7,False_8,True_0,True_1,True_2,True_3,True_4,True_5,True_6,True_7,True_8,prompt
blip2-flan-t5-xl,0.5331928345626976,0.5023342670401494,0.5049773755656108,0.5098406747891284,0.5113636363636364,0.5155807365439093,0.5155221072436501,0.5121495327102804,0.5069637883008357,0.507177033492823,0.4954954954954955,0.5031222123104372,0.4972677595628416,0.5032377428307124,0.500459981600736,0.49405306495882895,0.49407474931631723,0.49635036496350365,1
blip2-flan-t5-xl,0.46321525885558584,0.5558441558441559,0.5552884615384615,0.5707317073170732,0.5665024630541872,0.5574162679425837,0.5533411488862838,0.5632458233890215,0.5693779904306221,0.47529411764705876,0.5624242424242423,0.5672969966629589,0.5651162790697675,0.5670945157526254,0.5750000000000001,0.5688487584650113,0.5733788395904437,0.5816091954022988,2
blip2-flan-t5-xl,0.5048780487804878,0.5565610859728507,0.5570400822199383,0.5741525423728814,0.5729613733905579,0.5699481865284973,0.558762886597938,0.5693430656934306,0.5723204994797086,0.4919093851132686,0.556390977443609,0.5549132947976879,0.5702647657841141,0.5752855659397714,0.5794205794205793,0.5666003976143141,0.5760322255790533,0.5754812563323202,3
blip2-flan-t5-xl,0.5663082437275986,0.5547445255474452,0.5499505440158259,0.5502092050209205,0.5595744680851065,0.56875,0.5545171339563864,0.5560165975103735,0.5578512396694214,0.56815578465063,0.5734989648033126,0.5619999999999999,0.5726405090137857,0.5701943844492441,0.5777777777777777,0.5627615062761506,0.5690200210748156,0.5678233438485806,4
blip2-flan-t5-xl,0.47471910112359555,0.5524728588661038,0.5534308211473566,0.5414235705950992,0.5484247374562428,0.5479768786127168,0.5392491467576792,0.55125284738041,0.5520361990950227,0.4791386271870794,0.540983606557377,0.5510428100987925,0.5471264367816092,0.5473441108545034,0.5477272727272726,0.5401129943502825,0.5475113122171946,0.5489313835770528,5
bert-large-uncased-whole-word-masking-squad2,0.11308016877637132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
bert-large-uncased-whole-word-masking-squad2,0.1256961018297534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
bert-large-uncased-whole-word-masking-squad2,0.10823909531502424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
bert-large-uncased-whole-word-masking-squad2,0.14363778298204527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
bert-large-uncased-whole-word-masking-squad2,0.16049382716049385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
mplug-owl-llama-7b-ft,0.3201113430758525,0.3354838709677419,0.3143712574850299,0.3259259259259259,0.34731246308328406,0.28240165631469977,0.29547471162378,0.30059387848332575,0.3203203203203203,0.33257403189066065,0.33104631217838765,0.31912568306010924,0.3341404358353511,0.350346565847511,0.2922289436947417,0.312625250501002,0.3204930662557781,0.32861806311207836,1
mplug-owl-llama-7b-ft,0.28178137651821866,0.3253588516746411,0.2600178094390027,0.291231732776618,0.304552590266876,0.25431826534362373,0.27097830536225953,0.27059325650874944,0.29244444444444445,0.2888482632541134,0.325189553496209,0.26673180263800683,0.2853970016657413,0.29508196721311475,0.2527517325723604,0.2716378162450067,0.285849503076195,0.29778672032193154,2
mplug-owl-llama-7b-ft,0.29029671210906177,0.3217665615141956,0.28826416778224007,0.29881656804733725,0.31282586027111575,0.2544674767691208,0.27525150905432594,0.2777777777777778,0.2927472527472528,0.30643699002719854,0.31818181818181823,0.27665706051873196,0.28407310704960836,0.3101123595505618,0.2543581616481775,0.27245119305856835,0.28114715561824166,0.292123629112662,3
mplug-owl-llama-7b-ft,0.3458425312729948,0.3632352941176471,0.3425352112676056,0.3582278481012658,0.3728590250329381,0.3318158826504805,0.3599088838268793,0.3533610945865556,0.364741641337386,0.3553054662379421,0.36158192090395486,0.3417498532002349,0.3608108108108109,0.36973590292648106,0.3454231433506045,0.3606965174129354,0.36173001310615993,0.36929460580912865,4
mplug-owl-llama-7b-ft,0.34646840148698893,0.3559195830230827,0.3387186629526463,0.362476068921506,0.3728155339805825,0.32613168724279834,0.34957020057306587,0.35761589403973515,0.36031649421789413,0.35056542810985464,0.35143769968051114,0.3486801718845917,0.3691460055096419,0.37222619899785253,0.34265734265734266,0.359493670886076,0.3684559310801856,0.3737931034482759,5
flan-t5-xl,0.5018181818181818,0.4972875226039783,0.5048543689320388,0.5173674588665448,0.5132905591200733,0.5213442325158947,0.5181818181818182,0.5112511251125113,0.5044722719141325,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
flan-t5-xl,0.547979797979798,0.5585585585585585,0.5837320574162679,0.5819070904645477,0.5745992601726264,0.5785714285714285,0.5687203791469195,0.5717703349282297,0.5850178359096314,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
flan-t5-xl,0.591703056768559,0.5868131868131868,0.5871559633027523,0.6052356020942409,0.5936842105263159,0.5920651068158698,0.5799180327868853,0.5841784989858012,0.5809716599190284,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
flan-t5-xl,0.5922131147540984,0.5682951146560319,0.5728061716489875,0.5662650602409638,0.5652620760534429,0.5797979797979798,0.5659617321248741,0.5640000000000001,0.5643070787637088,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
flan-t5-xl,0.5336658354114713,0.5572609208972845,0.5649838882921591,0.5576707726763718,0.5560538116591929,0.5562913907284769,0.5474372955288986,0.5494505494505495,0.5568797399783315,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
llama-7b-hf,0.29551820728291317,0.3531114327062229,0.29472646623952686,0.3339427178549665,0.34018691588785044,0.2838196286472148,0.29497416627524664,0.3045431852221668,0.33033350979354154,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
llama-7b-hf,0.1930783242258652,0.34532374100719426,0.22999520843315766,0.2714878482513337,0.29164124466137886,0.2558333333333333,0.274247491638796,0.2895974908520648,0.30116648992576883,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
llama-7b-hf,0.1811659192825112,0.33663366336633666,0.24703737465815864,0.27979854504756574,0.2999420961204401,0.2512,0.2778541953232462,0.2907092907092907,0.2885572139303483,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
llama-7b-hf,0.3117816091954023,0.37689530685920575,0.33259911894273125,0.34862385321100914,0.36533333333333334,0.3312169312169312,0.34643874643874645,0.3496932515337423,0.35596330275229354,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
llama-7b-hf,0.3269513991163476,0.38233054074638234,0.3264840182648402,0.3457123565158676,0.3591836734693877,0.3402173913043478,0.3418308227114716,0.36828644501278773,0.35962145110410093,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
flan-t5-xxl,0.4166666666666667,0.4040561622464899,0.4502698535080956,0.42756460454189504,0.4892430278884462,0.4653061224489796,0.4894308943089431,0.4893267651888342,0.4557165861513688,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
flan-t5-xxl,0.6180257510729613,0.5757575757575758,0.5511363636363636,0.5736284889316651,0.5682031984948259,0.577560975609756,0.5784966698382493,0.584070796460177,0.5589941972920697,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
flan-t5-xxl,0.6017357762777242,0.5506726457399103,0.5562231759656652,0.5550737207285342,0.5529308836395451,0.578096947935368,0.5726872246696035,0.5716894977168949,0.5485307212822795,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
flan-t5-xxl,0.5748393021120295,0.5239786856127886,0.5428571428571429,0.5504915102770331,0.557347670250896,0.5679012345679012,0.5669144981412639,0.5624999999999999,0.5663881151346332,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
flan-t5-xxl,0.5945945945945945,0.5375494071146246,0.5538160469667319,0.5785785785785785,0.5814185814185815,0.5774225774225774,0.568338249754179,0.5743174924165824,0.5694305694305694,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
blip2-opt-2.7b,0.030959752321981424,0.09473684210526316,0.032,0.02666666666666667,0.07854984894259819,0.17614678899082567,0.17273673257023933,0.1563876651982379,0.18056918547595682,0.010968921389396709,0.13379469434832758,0.04087591240875912,0.038834951456310676,0.06471494607087827,0.14363438520130578,0.13942307692307693,0.11616161616161616,0.13986013986013987,1
blip2-opt-2.7b,0.019323671497584544,0.21256038647342992,0.014619883040935673,0.012403100775193798,0.03475513428120063,0.2383808095952024,0.1652542372881356,0.19002822201317027,0.18816682832201748,0.01529051987767584,0.09479768786127167,0.01234567901234568,0.029112081513828242,0.04075235109717868,0.11233211233211232,0.1198501872659176,0.12410501193317425,0.13875598086124402,2
blip2-opt-2.7b,0.003490401396160558,0.18937198067632852,0.029112081513828242,0.009478672985781991,0.0746054519368723,0.23375,0.1773117254528122,0.19360730593607306,0.20466786355475766,0.003129890453834116,0.12227074235807861,0.019169329073482427,0.030120481927710843,0.06404657933042213,0.14888888888888888,0.1358313817330211,0.1469933184855234,0.13839285714285715,3
blip2-opt-2.7b,0.03812316715542523,0.16842105263157897,0.01564945226917058,0.022950819672131147,0.06230529595015577,0.22620904836193448,0.23507805325987144,0.20096618357487922,0.16352201257861634,0.03648424543946932,0.16758544652701213,0.05271317829457364,0.03305785123966942,0.0816944024205749,0.13874066168623267,0.14622641509433965,0.14002333722287047,0.1266747868453106,4
blip2-opt-2.7b,0.05063291139240506,0.19427402862985685,0.0154320987654321,0.02280130293159609,0.062208398133748066,0.2205989773557341,0.18840579710144928,0.22559241706161134,0.2004008016032064,0.05697151424287856,0.15783540022547915,0.031948881789137386,0.029459901800327332,0.05228758169934641,0.14186046511627906,0.12300123001230014,0.1444043321299639,0.11970074812967581,5
longformer-base-4096-finetuned-squadv2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
longformer-base-4096-finetuned-squadv2,0.0038387715930902114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
longformer-base-4096-finetuned-squadv2,0.0031104199066874032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
longformer-base-4096-finetuned-squadv2,0.017094017094017092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
longformer-base-4096-finetuned-squadv2,0.0059701492537313425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
blip2-opt-6.7b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
blip2-opt-6.7b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
blip2-opt-6.7b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
blip2-opt-6.7b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
blip2-opt-6.7b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
fromage,0.0140597539543058,0.18706157443491817,0.19826756496631376,0.20917431192660554,0.19858989424206813,0.16928222279392846,0.16022815659839254,0.15899795501022496,0.15674130538351597,0.006339144215530903,0.10383189122373301,0.171334431630972,0.19344524380495606,0.18512658227848103,0.2085747392815759,0.2130325814536341,0.20223752151462993,0.18262626262626264,1
fromage,0,0.1875,0.1631644004944376,0.19806094182825487,0.19970845481049562,0.15428900402993667,0.15814544299777708,0.1677000295246531,0.14956521739130435,0.006546644844517185,0.08515535097813579,0.12010919017288443,0.1831238779174147,0.19197207678883071,0.2033398821218075,0.18385889898450025,0.19094380796508456,0.19653824678950307,2
fromage,0,0.13874788494077833,0.16546762589928057,0.19972451790633608,0.17372262773722627,0.1546772817742394,0.15965874466788543,0.16535203038270524,0.14204032500752334,0.0068376068376068385,0.07909604519774012,0.13008130081300814,0.1873373807458803,0.19247594050743655,0.18700787401574803,0.2001205545509343,0.17887154861944776,0.20253164556962022,3
fromage,0,0.24796084828711254,0.2042833607907743,0.216,0.22079589216944803,0.1719077568134172,0.17543859649122803,0.1798365122615804,0.15554983260365698,0.01639344262295082,0.16296296296296298,0.18694601128122482,0.20408163265306123,0.19936708860759492,0.2095238095238095,0.22022684310018906,0.2256068538791052,0.21250000000000002,4
fromage,0.026058631921824102,0.2625102543068089,0.21210305572198923,0.22429906542056074,0.2378303198887344,0.17323290845886444,0.18791143028126872,0.19717463180042083,0.1722700750208391,0.021308980213089804,0.17653390742734124,0.19055509527754763,0.21616871704745166,0.20840336134453782,0.20446980504041842,0.22564102564102564,0.22085259373394966,0.23856041131105402,5
