,False_0,False_1,False_2,False_3,False_4,False_5,False_6,False_7,False_8,prompt
mplug-owl-llama-7b-ft,0.15039577836411608,0.15010570824524314,0.12314225053078555,0.128060263653484,0.1469712015888779,0.1410018552875696,0.1388888888888889,0.13368513632365875,0.1347517730496454,3
mplug-owl-llama-7b-ft,0.15625000000000003,0.16684266103484688,0.16008316008316006,0.19457436856875585,0.20348837209302328,0.18276762402088773,0.1822742474916388,0.1830863121185702,0.18451400329489293,4
mplug-owl-llama-7b-ft,0.18384401114206128,0.22274325908558032,0.20160366552119127,0.2398190045248869,0.26157407407407407,0.24183006535947713,0.22941176470588234,0.23084780388151172,0.23517587939698492,5
flan-t5-xl,0.21880341880341883,0.2936802973977695,0.32936507936507936,0.32575757575757575,0.31698113207547174,0.3142329020332717,0.3308550185873606,0.3302752293577982,0.3215547703180212,1
flan-t5-xl,0.20137299771167047,0.3325526932084309,0.3457943925233645,0.3548387096774193,0.3435294117647059,0.3568075117370892,0.37176470588235294,0.37352245862884154,0.37674418604651166,2
flan-t5-xl,0.21052631578947367,0.3042505592841164,0.3243243243243243,0.331858407079646,0.33484162895927605,0.3238512035010941,0.34821428571428564,0.33995584988962474,0.3468950749464668,3
flan-t5-xl,0.22374429223744294,0.32547169811320753,0.3185011709601873,0.3172413793103448,0.3224299065420561,0.3165137614678899,0.3309692671394799,0.34498834498834496,0.34324942791762014,4
flan-t5-xl,0.26666666666666666,0.32116788321167883,0.3463414634146341,0.3584905660377359,0.3546099290780142,0.365296803652968,0.36658932714617165,0.3623853211009174,0.3772727272727272,5
llama-7b-hf,0.12734864300626306,0.1169064748201439,0.10662358642972536,0.11670663469224621,0.1239935587761675,0.13483146067415733,0.15213946117274166,0.14513556618819778,0.149800796812749,1
llama-7b-hf,0.14046822742474915,0.15441176470588236,0.12324324324324323,0.14067278287461774,0.14356929212362912,0.15830115830115832,0.1614906832298137,0.16974169741697417,0.17509727626459146,2
llama-7b-hf,0.13975155279503107,0.12903225806451613,0.10444874274661509,0.11030741410488246,0.12021857923497267,0.1312607944732297,0.15091210613598674,0.1606837606837607,0.15638575152041703,3
llama-7b-hf,0.13693693693693695,0.12857142857142856,0.13031674208144794,0.15918712955122777,0.15944540727902948,0.1724709784411277,0.17569786535303777,0.17238493723849374,0.18166804293971922,4
llama-7b-hf,0.14991482112436114,0.18162393162393162,0.15698267074413863,0.18383838383838383,0.19735503560528997,0.20153550863723607,0.20400728597449908,0.20876048462255362,0.22345337026777468,5
opt-6.7b,0,0.094151212553495,0.10514541387024608,0.09483667017913594,0.10300429184549356,0.115234375,0.13743589743589746,0.13574660633484165,0.12177502579979363,1
opt-6.7b,0,0.07042253521126761,0.07167630057803469,0.09333333333333332,0.12351543942992872,0.15106382978723404,0.15172413793103448,0.1472957422324511,0.13989637305699482,2
opt-6.7b,0,0.06871609403254973,0.08695652173913043,0.08733624454148473,0.10744810744810743,0.11896745230078563,0.13181818181818183,0.12206572769953052,0.13513513513513514,3
opt-6.7b,0,0.1013986013986014,0.08863636363636364,0.10452961672473868,0.12832929782082325,0.14791666666666664,0.17491369390103567,0.17682198327359616,0.1463990554899646,4
opt-6.7b,0,0.07741935483870968,0.09732824427480916,0.12292682926829268,0.1400862068965517,0.16338028169014085,0.17438105489773947,0.17155266015200868,0.15943728018757328,5
flan-t5-xxl,0.2993197278911565,0.2980891719745223,0.3420689655172414,0.35149863760217986,0.35961272475795303,0.34933333333333333,0.35082872928176795,0.3511659807956104,0.3532608695652174,1
flan-t5-xxl,0.36261682242990656,0.458955223880597,0.4428044280442805,0.4527629233511586,0.4270072992700729,0.4230769230769231,0.4044526901669759,0.40074211502782925,0.3942652329749104,2
flan-t5-xxl,0.3629764065335753,0.418848167539267,0.3971119133574007,0.3951048951048951,0.3860869565217391,0.37755102040816324,0.38230088495575215,0.37943262411347517,0.3793103448275862,3
flan-t5-xxl,0.3951890034364261,0.4226804123711341,0.4007029876977153,0.3993055555555556,0.4034782608695653,0.40747028862478774,0.39372822299651566,0.3992994746059545,0.404802744425386,4
flan-t5-xxl,0.3648881239242685,0.418848167539267,0.3950617283950617,0.41979522184300344,0.4020618556701031,0.41059602649006616,0.3835616438356164,0.3870967741935483,0.38926174496644295,5
blip2-opt-2.7b,0.04081632653061224,0.09102730819245773,0.09248554913294799,0.07511737089201878,0.07473841554559044,0.11519607843137254,0.11534276387377586,0.11387163561076603,0.1188118811881188,1
blip2-opt-2.7b,0.01941747572815534,0.08599167822468794,0.053763440860215055,0.07083333333333333,0.05833333333333334,0.07547169811320754,0.07500000000000001,0.11015911872705018,0.11936662606577346,2
blip2-opt-2.7b,0.005012531328320802,0.07945205479452054,0.053130929791271354,0.04639175257731959,0.046511627906976744,0.07625649913344887,0.06995230524642289,0.08391608391608392,0.11845730027548211,3
blip2-opt-2.7b,0.014888337468982629,0.08253094910591471,0.0630252100840336,0.0481283422459893,0.056795131845841784,0.09756097560975609,0.10225563909774435,0.12215909090909091,0.1049645390070922,4
blip2-opt-2.7b,0.01937984496124031,0.09322033898305085,0.07003891050583658,0.05999999999999999,0.07581227436823104,0.1074523396880416,0.14285714285714288,0.1467391304347826,0.14814814814814814,5
longformer-base-4096-finetuned-squadv2,0.005509641873278237,NA,NA,NA,NA,NA,NA,NA,NA,1
longformer-base-4096-finetuned-squadv2,0,NA,NA,NA,NA,NA,NA,NA,NA,2
longformer-base-4096-finetuned-squadv2,0,NA,NA,NA,NA,NA,NA,NA,NA,3
longformer-base-4096-finetuned-squadv2,0,NA,NA,NA,NA,NA,NA,NA,NA,4
longformer-base-4096-finetuned-squadv2,0,NA,NA,NA,NA,NA,NA,NA,NA,5
blip2-opt-6.7b,0.014705882352941176,0.10497237569060773,0.10389610389610389,0.09544468546637744,0.12121212121212122,0.1318267419962335,0.10876132930513595,0.07027540360873694,0.07645525629887054,1
blip2-opt-6.7b,0.013071895424836602,0.09630818619582664,0.0991253644314869,0.10153482880755609,0.1320528211284514,0.14388489208633093,0.13903743315508024,0.09282700421940929,0.10419313850063532,2
blip2-opt-6.7b,0,0.10185185185185186,0.09579100145137881,0.1070154577883472,0.12408759124087591,0.13504823151125403,0.13776722090261284,0.11452513966480447,0.11081794195250659,3
blip2-opt-6.7b,0,0.09650582362728787,0.1240768094534712,0.1373283395755306,0.1571428571428571,0.145748987854251,0.15352697095435683,0.14285714285714285,0.13151927437641722,4
blip2-opt-6.7b,0.007168458781362008,0.09800918836140889,0.1105263157894737,0.14385150812064965,0.13361169102296452,0.12858384013900956,0.13949275362318841,0.13346228239845262,0.11522633744855969,5
fromage,0.02850356294536817,0.10075026795284031,0.07045009784735812,0.05708460754332314,0.0769990128331688,0.10323709536307962,0.10689990281827016,0.12903225806451613,0.11957569913211186,1
fromage,0.018750000000000003,0.06451612903225808,0.08042328042328044,0.08713272543059777,0.09108159392789372,0.1128021486123545,0.10515873015873016,0.1008249312557287,0.10442678774120318,2
fromage,0,0.08536585365853659,0.08111239860950174,0.07142857142857142,0.08387096774193548,0.1075050709939148,0.12008733624454147,0.11805555555555554,0.12239902080783353,3
fromage,0.013333333333333332,0.06888633754305395,0.06545454545454546,0.07393715341959335,0.08805031446540881,0.11042944785276075,0.1253507951356408,0.12795275590551183,0.1193124368048534,4
fromage,0.025423728813559327,0.06896551724137931,0.06255585344057195,0.08101265822784809,0.08305647840531562,0.1155778894472362,0.12323943661971831,0.1205240174672489,0.11646951774340308,5
